id_men,culture_label,production_kg,superficie,taille_menage,age,nbre_heure_travail,lat,lng
916,Niebe,80,1.0,5,35,48,40.6851273,-73.9734987
917,Arachide,400,2.0,8,48,70,14.4431751,-16.9565206
917,Mil,500,2.0,8,48,70,14.4431751,-16.9565206
918,Arachide,600,1.5,8,30,48,40.3430942,-74.65507389999999
918,Mil,1000,2.5,8,30,48,40.3430942,-74.65507389999999
919,Mil,500,0.976300001,7,67,56,14.3699709,-16.9376239
920,Arachide,400,2.0,4,70,48,15.278264,-16.451439
920,Mil,700,2.0,4,70,48,15.278264,-16.451439
921,Arachide,1500,1.0,6,48,6,14.7561322,-17.4567048
922,Arachide,200,2.0,16,49,6,14.8665572,-15.8994956
922,Mil,550,2.0,16,49,6,14.8665572,-15.8994956
924,Arachide,2000,5.0,9,75,35,15.3745907,-16.5164262
924,Mil,1000,3.0,9,75,35,15.3745907,-16.5164262
924,Niebe,200,1.0,9,75,35,15.3745907,-16.5164262
925,Arachide,1100,3.0,8,44,56,12.51317,-11.57785
925,Mais,1300,1.0,8,44,56,12.51317,-11.57785
925,Riz,1400,1.0,8,44,56,12.51317,-11.57785
926,Arachide,200,1.0,8,65,48,14.6674174,-17.4395282
926,Mais,250,1.0,8,65,48,14.6674174,-17.4395282
926,Mil,2000,1.0,8,65,48,14.6674174,-17.4395282
926,Sesame,155,1.0,8,65,48,14.6674174,-17.4395282
927,Arachide,750,3.0,17,48,42,14.7561322,-17.4567048
927,Niebe,200,0.5,17,48,42,14.7561322,-17.4567048
928,Arachide,300,1.0,9,56,6,14.2909352,-16.0385268
928,Mil,200,1.0,9,56,6,14.2909352,-16.0385268
930,Arachide,3000,13.0,11,69,57,13.8522276,-15.876004
930,Mil,2300,10.0,11,69,57,13.8522276,-15.876004
930,Sorgho,200,3.0,11,69,57,13.8522276,-15.876004
931,Bissap,15,0.006,1,50,42,14.2304389,-16.8679899
933,Arachide,300,1.0,9,46,70,40.40926169999999,49.8670924
933,Mil,350,2.0,9,46,70,40.40926169999999,49.8670924
935,Arachide,900,1.0,5,45,63,14.10683,-15.767146
935,Mil,1500,2.0,5,45,63,14.10683,-15.767146
935,Pasteque,10000,3.0,5,45,63,14.10683,-15.767146
936,Arachide,1000,4.0,5,61,8,15.161233,-16.356844
936,Mais,500,1.0,5,61,8,15.161233,-16.356844
936,Mil,1000,2.0,5,61,8,15.161233,-16.356844
938,Niebe,30,0.200000003,14,57,14,15.520692,-13.3314109
939,Arachide,500,2.0,12,37,46,14.1321,-15.5533
939,Mil,600,3.0,12,37,46,14.1321,-15.5533
942,Riz,143,0.075000003,20,77,6,15.5833,-13.1333
942,Sorgho,150,0.266799986,20,77,6,15.5833,-13.1333
943,Arachide,150,0.5,6,56,60,15.890622,-16.425352
943,Niebe,100,1.5,6,56,60,15.890622,-16.425352
944,Arachide,1000,2.0,7,50,42,38.9277072,-94.5672342
944,Coton,220,0.5,7,50,42,38.9277072,-94.5672342
944,Mais,200,1.0,7,50,42,38.9277072,-94.5672342
944,Sorgho,400,1.25,7,50,42,38.9277072,-94.5672342
945,Arachide,2000,4.0,8,64,50,46.78174629999999,-71.2747424
945,Mil,3000,2.0,8,64,50,46.78174629999999,-71.2747424
946,Arachide,5000,5.0,13,65,50,14.9052887,-15.8877171
946,Mais,1500,1.0,13,65,50,14.9052887,-15.8877171
946,Mil,3000,3.0,13,65,50,14.9052887,-15.8877171
947,Arachide,1100,1.0,10,66,56,12.51317,-11.57785
947,Mais,1300,1.0,10,66,56,12.51317,-11.57785
948,Arachide,50,1.0,14,32,48,32.8998091,-97.0403352
948,Manioc,800,1.5,14,32,48,32.8998091,-97.0403352
951,Arachide,1300,2.469799995,14,39,42,13.7725888,-13.6710059
951,Mais,100,1.135100007,14,39,42,13.7725888,-13.6710059
953,Arachide,1208,1.0,6,40,48,15.007969,-16.196804
953,Mais,200,1.0,6,40,48,15.007969,-16.196804
953,Mil,950,1.0,6,40,48,15.007969,-16.196804
955,Mil,1000,0.527999997,11,55,56,15.0285048,-16.9011849
956,Arachide,50,2.0,7,59,9,14.8206267,-15.2926308
957,Mil,800,3.0,5,57,49,15.3,-14.05
958,Arachide,350,0.289999992,10,60,18,14.7561322,-17.4567048
958,Mais,500,0.280000001,10,60,18,14.7561322,-17.4567048
958,Sorgho,577,1.200000048,10,60,18,14.7561322,-17.4567048
959,Arachide,950,4.0,13,79,48,15.0482502,-16.8178377
959,Mil,800,2.0,13,79,48,15.0482502,-16.8178377
959,Niebe,300,0.400000006,13,79,48,15.0482502,-16.8178377
960,Mil,100,0.5,20,70,28,16.0717776,-13.8549591
961,Arachide,450,1.5,10,79,6,14.6695101,-17.437713
961,Mais,700,1.0,10,79,6,14.6695101,-17.437713
961,Mil,1650,2.0,10,79,6,14.6695101,-17.437713
962,Niebe,500,2.0,4,55,56,15.82137,-16.181021
963,Aubergine,1000,0.300000012,10,61,48,14.8056993,-17.2799392
964,Arachide,210,0.5,20,60,70,14.497401,-14.452362
964,Mais,223,0.5,20,60,70,14.497401,-14.452362
965,Mais,50,1.0,4,38,49,15.3,-14.05
965,Mil,300,2.0,4,38,49,15.3,-14.05
966,Arachide,100,1.0,12,77,63,14.8038531,-15.9053689
966,Mil,800,2.0,12,77,63,14.8038531,-15.9053689
966,Niebe,50,1.0,12,77,63,14.8038531,-15.9053689
966,Sorgho,200,1.0,12,77,63,14.8038531,-15.9053689
967,Mais,50,0.5,17,46,14,14.2,-13.3
967,Mil,100,1.0,17,46,14,14.2,-13.3
968,Arachide,5000,5.0,10,30,60,13.691138,-15.775662
968,Mais,1500,7.0,10,30,60,13.691138,-15.775662
968,Mil,3000,4.0,10,30,60,13.691138,-15.775662
970,Arachide,1500,1.0,9,43,78,14.908855,-15.771968
970,Mais,50,0.5,9,43,78,14.908855,-15.771968
970,Mil,200,1.0,9,43,78,14.908855,-15.771968
971,Arachide,2500,2.0,18,54,12,12.589336,-12.856031
971,Mais,1000,2.0,18,54,12,12.589336,-12.856031
971,Riz,1500,1.0,18,54,12,12.589336,-12.856031
971,Sorgho,2000,1.0,18,54,12,12.589336,-12.856031
973,Oignon,2100,0.100000001,5,46,63,16.5165,-15.1425
973,Riz,1200,0.5,5,46,63,16.5165,-15.1425
976,Arachide,500,2.0,6,66,5,14.497401,-14.452362
977,Arachide,250,0.5,4,69,7,14.316667,-13.033333
977,Mil,200,0.75,4,69,7,14.316667,-13.033333
978,Arachide,400,1.0,8,40,48,46.7489604,-71.3417802
978,Mil,600,1.0,8,40,48,46.7489604,-71.3417802
978,Niebe,85,1.0,8,40,48,46.7489604,-71.3417802
979,Mais,860,2.0,6,37,7,28.0587031,-82.41385389999999
979,Riz,920,2.0,6,37,7,28.0587031,-82.41385389999999
981,Mais,850,1.0,10,60,14,13.995527,-15.719152
981,Mil,250,0.25,10,60,14,13.995527,-15.719152
981,Riz,250,0.25,10,60,14,13.995527,-15.719152
981,Sorgho,675,0.75,10,60,14,13.995527,-15.719152
982,Arachide,100,1.0,5,40,83,15.4103452,-16.0860628
982,Niebe,50,1.0,5,40,83,15.4103452,-16.0860628
983,Arachide,1400,2.0,10,55,45,14.3538286,-16.4405872
983,Mil,1500,4.0,10,55,45,14.3538286,-16.4405872
984,Arachide,200,0.5,7,30,52,14.7497406,-17.5100452
984,Mais,250,1.0,7,30,52,14.7497406,-17.5100452
984,Mil,400,1.0,7,30,52,14.7497406,-17.5100452
984,Niebe,20,0.5,7,30,52,14.7497406,-17.5100452
984,Sorgho,100,1.0,7,30,52,14.7497406,-17.5100452
985,Mais,175,0.25,17,57,48,12.8481657,-12.3549785
986,Niebe,300,1.0,7,27,36,14.699949,-17.453964
988,Arachide,750,2.0,7,63,48,14.8665572,-15.8994956
988,Mil,800,2.0,7,63,48,14.8665572,-15.8994956
988,Niebe,85,1.0,7,63,48,14.8665572,-15.8994956
990,Arachide,300,3.0,6,85,48,14.497401,-14.452362
990,Niebe,50,0.5,6,85,48,14.497401,-14.452362
993,Arachide,250,1.0,8,53,70,13.765256,-15.906284
993,Mil,400,2.0,8,53,70,13.765256,-15.906284
995,Arachide,3000,2.0,10,60,75,14.908855,-15.771968
995,Mais,1000,2.0,10,60,75,14.908855,-15.771968
995,Mil,2000,2.0,10,60,75,14.908855,-15.771968
996,Mil,300,1.0,6,75,42,15.4002994,-15.1536731
997,Arachide,4800,8.0,8,54,48,13.8,-14.6167
997,Mais,3500,5.0,8,54,48,13.8,-14.6167
997,Mil,1500,3.0,8,54,48,13.8,-14.6167
998,Mil,1500,3.0,20,52,8,16.029159,-16.5038288
998,Niebe,250,1.0,20,52,8,16.029159,-16.5038288
999,Arachide,800,0.5,7,53,21,12.8252941,-11.8749152
999,Sorgho,1700,1.0,7,53,21,12.8252941,-11.8749152
1000,Manioc,375,1.5,12,45,54,14.7802142,-17.1159605
1001,Arachide,100,3.0,9,67,70,13.815518,-14.991533
1001,Mais,100,4.0,9,67,70,13.815518,-14.991533
1001,Mil,500,5.0,9,67,70,13.815518,-14.991533
1002,Arachide,900,3.0,21,35,80,14.8023331,-16.5363109
1002,Mais,200,1.0,21,35,80,14.8023331,-16.5363109
1002,Mil,900,3.0,21,35,80,14.8023331,-16.5363109
1006,Riz,800,0.430000007,8,56,56,16.639572,-14.801177
1007,Arachide,70,0.5,9,42,56,15.6126361,-13.2300874
1007,Niebe,260,2.0,9,42,56,15.6126361,-13.2300874
1007,Pasteque,3000,0.25,9,42,56,15.6126361,-13.2300874
1008,Arachide,350,2.0,6,70,42,15.05,-16.116667
1008,Mil,100,1.0,6,70,42,15.05,-16.116667
1008,Niebe,20,0.5,6,70,42,15.05,-16.116667
1009,Riz,600,0.430000007,10,64,56,16.639572,-14.801177
1010,Mil,250,1.0,5,57,75,14.3467,-16.1555
1011,Arachide,800,2.0,17,65,48,14.227195,-16.577591
1011,Mil,2000,3.0,17,65,48,14.227195,-16.577591
1012,Arachide,800,1.5,9,45,70,13.894185,-15.407753
1012,Mil,1000,2.0,9,45,70,13.894185,-15.407753
1013,Arachide,2000,0.300000012,10,38,56,14.4228422,-16.9653756
1013,Mil,1000,0.300000012,10,38,56,14.4228422,-16.9653756
1014,Arachide,900,3.0,7,42,56,14.3337037,-15.3306814
1014,Mil,440,4.0,7,42,56,14.3337037,-15.3306814
1015,Mais,500,1.0,8,59,48,12.5683796,-16.1219048
1015,Riz,1600,2.0,8,59,48,12.5683796,-16.1219048
1016,Arachide,150,0.150000006,8,39,63,13.995527,-15.719152
1016,Mais,75,0.079999998,8,39,63,13.995527,-15.719152
1016,Niebe,53,0.07,8,39,63,13.995527,-15.719152
1016,Pasteque,1500,0.200000003,8,39,63,13.995527,-15.719152
1017,Arachide,400,2.0,5,67,90,15.685801,-16.053413
1018,Arachide,2300,0.5,22,57,24,13.146617,-13.752088
1018,Mais,2300,1.25,22,57,24,13.146617,-13.752088
1018,Sorgho,250,0.25,22,57,24,13.146617,-13.752088
1019,Arachide,500,2.0,4,50,49,14.007478,-15.558228
1019,Mil,500,2.0,4,50,49,14.007478,-15.558228
1020,Mil,60,0.079999998,6,85,28,12.879056,-16.2838
1021,Mil,1200,2.0,15,52,56,33.9517376,-84.24043069999999
1021,Niebe,260,1.0,15,52,56,33.9517376,-84.24043069999999
1022,Riz,114,0.015,6,41,30,12.518889,-16.639299
1023,Arachide,3000,2.5,8,45,70,14.850942,-16.291102
1023,Mais,600,1.0,8,45,70,14.850942,-16.291102
1023,Mil,1000,2.0,8,45,70,14.850942,-16.291102
1024,Arachide,900,3.0,16,46,85,13.995527,-15.719152
1024,Mil,1000,2.0,16,46,85,13.995527,-15.719152
1024,Niebe,1000,2.0,16,46,85,13.995527,-15.719152
1025,Arachide,700,2.0,10,39,40,14.692671,-15.927506
1025,Mil,1500,4.0,10,39,40,14.692671,-15.927506
1025,Niebe,90,0.5,10,39,40,14.692671,-15.927506
1026,Arachide,350,2.0,5,38,35,14.874167,-16.303368
1026,Mil,200,1.5,5,38,35,14.874167,-16.303368
1026,Pasteque,2000,3.0,5,38,35,14.874167,-16.303368
1028,Arachide,600,3.0,11,42,48,14.063682,-15.50701
1028,Mil,200,1.0,11,42,48,14.063682,-15.50701
1029,Arachide,2700,5.0,6,62,62,15.0430419,-16.0463837
1029,Mil,3000,8.0,6,62,62,15.0430419,-16.0463837
1029,Niebe,700,4.0,6,62,62,15.0430419,-16.0463837
1030,Arachide,1780,2.0,5,50,14,40.750568,-73.993519
1030,Mil,678,1.0,5,50,14,40.750568,-73.993519
1031,Niebe,950,0.600000024,6,51,37,16.2774911,-16.1389579
1033,Arachide,1000,2.0,10,42,43,14.7561322,-17.4567048
1033,Mais,50,2.0,10,42,43,14.7561322,-17.4567048
1033,Mil,600,1.0,10,42,43,14.7561322,-17.4567048
1033,Niebe,50,2.0,10,42,43,14.7561322,-17.4567048
1035,Arachide,300,2.0,10,66,49,14.908855,-15.771968
1035,Mil,200,3.0,10,66,49,14.908855,-15.771968
1035,Sorgho,150,1.0,10,66,49,14.908855,-15.771968
1036,Arachide,141,0.5,9,53,50,13.1440754,-14.1059408
1036,Mais,1080,1.25,9,53,50,13.1440754,-14.1059408
1036,Sorgho,240,0.5,9,53,50,13.1440754,-14.1059408
1037,Arachide,200,1.5,17,71,42,14.8092631,-17.2518631
1038,Arachide,1800,3.0,7,37,6,47.85058919999999,-122.2865561
1038,Riz,490,1.5,7,37,6,47.85058919999999,-122.2865561
1038,Sorgho,700,2.0,7,37,6,47.85058919999999,-122.2865561
1039,Arachide,60,1.0,10,68,63,14.517302,-16.887051
1039,Mil,900,2.0,10,68,63,14.517302,-16.887051
1039,Niebe,75,1.0,10,68,63,14.517302,-16.887051
1040,Arachide,900,3.0,11,70,20,14.6565611,-16.2315917
1040,Mais,300,1.0,11,70,20,14.6565611,-16.2315917
1040,Mil,600,2.0,11,70,20,14.6565611,-16.2315917
1042,Arachide,450,3.0,5,77,48,15.0923732,-16.6357618
1042,Mil,100,3.0,5,77,48,15.0923732,-16.6357618
1043,Arachide,2500,5.0,9,26,28,13.6928389,-15.5341249
1043,Mais,300,1.0,9,26,28,13.6928389,-15.5341249
1043,Mil,700,2.0,9,26,28,13.6928389,-15.5341249
1044,Riz,3000,1.0,7,48,35,16.451,-14.319
1046,Riz,350,1.149999976,4,47,77,12.5109904,-16.5819789
1047,Mil,250,0.651899993,6,60,50,12.4200575,-16.7500025
1048,Manioc,1200,1.0,5,58,42,14.9564939,-16.8171216
1049,Arachide,1200,1.0,8,61,48,14.6286613,-16.2945562
1049,Mil,600,1.0,8,61,48,14.6286613,-16.2945562
1050,Arachide,1260,2.0,17,49,49,13.7614,-15.9083
1050,Mil,980,2.0,17,49,49,13.7614,-15.9083
1052,Mais,300,0.5,12,33,42,14.0237471,-15.1873049
1052,Riz,200,0.75,12,33,42,14.0237471,-15.1873049
1054,Mais,950,1.0,6,45,56,14.8665572,-15.8994956
1054,Mil,1200,1.0,6,45,56,14.8665572,-15.8994956
1054,Sorgho,1400,1.0,6,45,56,14.8665572,-15.8994956
1055,Arachide,100,2.0,25,45,70,14.6708543,-17.0673475
1055,Mil,1300,3.0,25,45,70,14.6708543,-17.0673475
1056,Arachide,600,1.5,7,65,48,14.8324,-16.149
1056,Mil,500,1.5,7,65,48,14.8324,-16.149
1056,Niebe,80,1.0,7,65,48,14.8324,-16.149
1058,Arachide,700,2.144599915,11,61,48,14.675627,-16.888346
1058,Mil,2300,3.896899939,11,61,48,14.675627,-16.888346
1059,Arachide,4000,6.0,11,73,60,14.908855,-15.771968
1059,Mil,2500,3.0,11,73,60,14.908855,-15.771968
1059,Niebe,200,0.5,11,73,60,14.908855,-15.771968
1061,Mil,200,0.600000024,8,50,50,14.5243797,-17.0938097
1063,Arachide,3500,5.0,9,43,48,14.497401,-14.452362
1063,Mil,1500,3.0,9,43,48,14.497401,-14.452362
1064,Riz,1000,0.699999988,6,46,30,16.2700829,-13.9854708
1066,Riz,240,0.100000001,5,50,30,12.9283363,-16.7411559
1067,Riz,850,0.449999988,6,65,15,16.2700829,-13.9854708
1069,Niebe,1050,5.0,11,78,60,14.7910052,-16.9358604
1070,Riz,25,0.25,19,49,54,12.567655,-16.225212
1073,Niebe,30,0.5,13,50,56,16.593767,-14.99098
1074,Mais,100,0.086499996,7,37,48,12.7492732,-14.1596776
1075,Arachide,40,0.360000014,7,49,15,14.543105,-12.2186229
1076,Arachide,900,1.5,5,38,50,14.697239,-15.646563
1076,Mil,1200,2.0,5,38,50,14.697239,-15.646563
1077,Arachide,850,1.5,12,43,56,14.7107147,-17.4584434
1077,Mais,80,1.0,12,43,56,14.7107147,-17.4584434
1077,Riz,140,0.5,12,43,56,14.7107147,-17.4584434
1078,Mais,50,1.5,10,45,60,13.680992,-15.878883
1078,Mil,600,1.0,10,45,60,13.680992,-15.878883
1080,Aubergine,700,0.150000006,12,46,42,14.8056993,-17.2799392
1080,Niebe,900,0.300000012,12,46,42,14.8056993,-17.2799392
1081,Arachide,4000,10.0,18,67,42,15.010633,-16.81723
1081,Mil,5000,20.0,18,67,42,15.010633,-16.81723
1084,Riz,600,0.857140005,3,45,6,15.51037,-13.263462
1086,Arachide,500,0.5,6,57,49,12.8252941,-11.8749152
1086,Mais,300,0.5,6,57,49,12.8252941,-11.8749152
1087,Arachide,225,1.0,3,25,48,14.128458,-15.7439194
1087,Mais,400,1.0,3,25,48,14.128458,-15.7439194
1087,Mil,500,1.0,3,25,48,14.128458,-15.7439194
1091,Arachide,100,1.0,9,60,63,13.959304,-16.348358
1091,Mil,800,2.0,9,60,63,13.959304,-16.348358
1091,Niebe,59,1.0,9,60,63,13.959304,-16.348358
1091,Sorgho,70,0.5,9,60,63,13.959304,-16.348358
1093,Arachide,3000,1.5,5,80,50,15.181099,-16.5716
1093,Mil,1000,1.0,5,80,50,15.181099,-16.5716
1093,Niebe,300,1.25,5,80,50,15.181099,-16.5716
1094,Arachide,600,1.200000048,6,65,63,13.948051,-15.607976
1094,Mil,300,1.0,6,65,63,13.948051,-15.607976
1095,Mil,200,2.0,10,60,35,14.7802142,-17.1159605
1096,Arachide,1500,4.0,12,68,7,14.5111561,-15.9259271
1096,Mil,1500,3.0,12,68,7,14.5111561,-15.9259271
1096,Niebe,200,1.0,12,68,7,14.5111561,-15.9259271
1097,Mais,100,0.246000007,10,60,56,14.453152,-16.723871
1097,Mil,300,0.27579999,10,60,56,14.453152,-16.723871
1097,Niebe,50,0.123499997,10,60,56,14.453152,-16.723871
1099,Mais,200,0.5,8,60,48,14.772693,-15.977585
1100,Arachide,200,1.0,7,65,30,14.7547111,-17.4736087
1100,Sesame,100,1.0,7,65,30,14.7547111,-17.4736087
1101,Mais,450,1.0,12,60,42,41.6020403,-87.3371523
1101,Riz,750,1.0,12,60,42,41.6020403,-87.3371523
1101,Sorgho,650,1.0,12,60,42,41.6020403,-87.3371523
1103,Arachide,450,1.0,19,52,70,14.7152558,-17.4666971
1103,Mais,100,0.5,19,52,70,14.7152558,-17.4666971
1103,Mil,1500,2.5,19,52,70,14.7152558,-17.4666971
1103,Sorgho,150,1.0,19,52,70,14.7152558,-17.4666971
1104,Arachide,900,3.0,26,40,56,14.7498382,-17.4714214
1104,Mais,50,1.0,26,40,56,14.7498382,-17.4714214
1104,Mil,900,2.0,26,40,56,14.7498382,-17.4714214
1104,Sesame,50,1.0,26,40,56,14.7498382,-17.4714214
1105,Arachide,10000,10.0,12,54,75,13.8487435,-16.0552006
1105,Mais,6000,3.0,12,54,75,13.8487435,-16.0552006
1105,Mil,4000,4.0,12,54,75,13.8487435,-16.0552006
1107,Mil,800,1.5,5,39,42,12.8361941,-15.5254565
1107,Riz,1000,1.5,5,39,42,12.8361941,-15.5254565
1108,Arachide,600,1.5,6,60,48,33.9937575,-81.0299186
1108,Mil,750,1.5,6,60,48,33.9937575,-81.0299186
1108,Niebe,75,1.0,6,60,48,33.9937575,-81.0299186
1109,Arachide,1400,3.0,14,67,48,13.7725888,-13.6710059
1109,Mil,450,2.0,14,67,48,13.7725888,-13.6710059
1110,Arachide,570,1.0,10,28,35,13.146617,-13.752088
1110,Mais,650,0.75,10,28,35,13.146617,-13.752088
1111,Riz,750,0.150000006,12,49,56,16.639572,-14.801177
1112,Arachide,2000,3.0,10,62,35,14.8768468,-15.9026409
1112,Mais,700,2.5,10,62,35,14.8768468,-15.9026409
1112,Mil,2100,3.0,10,62,35,14.8768468,-15.9026409
1112,Sesame,400,2.5,10,62,35,14.8768468,-15.9026409
1113,Arachide,3000,3.0,19,62,63,13.7584764,-16.0610787
1113,Mil,2000,4.0,19,62,63,13.7584764,-16.0610787
1115,Arachide,1500,3.0,9,65,42,13.943329,-16.014255
1115,Mil,1000,3.0,9,65,42,13.943329,-16.014255
1116,Pasteque,900,0.400000006,5,57,54,16.578735,-15.450624
1116,Riz,2320,0.400000006,5,57,54,16.578735,-15.450624
1117,Mil,350,0.75,15,45,35,12.575849,-16.1419212
1117,Riz,600,0.75,15,45,35,12.575849,-16.1419212
1118,Arachide,700,1.5,6,70,48,14.7910052,-16.9358604
1118,Mil,800,1.5,6,70,48,14.7910052,-16.9358604
1118,Niebe,90,1.5,6,70,48,14.7910052,-16.9358604
1119,Arachide,700,4.0,6,87,48,14.2355279,-16.2122225
1119,Mil,700,3.0,6,87,48,14.2355279,-16.2122225
1120,Arachide,400,1.799999952,10,52,35,16.0062771,-13.6912718
1120,Mil,1500,2.200000048,10,52,35,16.0062771,-13.6912718
1121,Riz,2,0.0025,9,42,15,12.510241,-16.27865
1122,Arachide,600,5.0,8,75,48,14.47376,-16.620935
1122,Mil,600,6.0,8,75,48,14.47376,-16.620935
1122,Niebe,100,1.0,8,75,48,14.47376,-16.620935
1125,Arachide,2000,7.0,4,87,36,14.753727,-17.4521585
1125,Mil,2500,9.0,4,87,36,14.753727,-17.4521585
1125,Niebe,150,2.0,4,87,36,14.753727,-17.4521585
1127,Arachide,1500,2.0,5,35,42,12.8361941,-15.5254565
1127,Mil,800,1.5,5,35,42,12.8361941,-15.5254565
1127,Riz,850,1.0,5,35,42,12.8361941,-15.5254565
1128,Arachide,2500,3.0,10,65,43,15.020773,-15.902403
1128,Mais,500,1.0,10,65,43,15.020773,-15.902403
1128,Mil,700,2.0,10,65,43,15.020773,-15.902403
1128,Niebe,200,1.0,10,65,43,15.020773,-15.902403
1130,Bissap,75,0.5,8,36,54,14.7802142,-17.1159605
1131,Arachide,3000,5.0,10,60,26,14.7443828,-16.6143944
1131,Mais,500,2.0,10,60,26,14.7443828,-16.6143944
1131,Mil,1000,3.0,10,60,26,14.7443828,-16.6143944
1133,Arachide,10000,6.0,23,56,77,13.7584764,-16.0610787
1133,Mais,200,1.0,23,56,77,13.7584764,-16.0610787
1133,Mil,1500,6.0,23,56,77,13.7584764,-16.0610787
1134,Mil,600,0.800000012,10,63,60,12.575849,-16.1419212
1134,Riz,350,0.200000003,10,63,60,12.575849,-16.1419212
1135,Arachide,1800,5.0,17,68,56,14.78511,-12.46404
1135,Mais,420,1.0,17,68,56,14.78511,-12.46404
1135,Niebe,1500,5.0,17,68,56,14.78511,-12.46404
1136,Arachide,2000,6.0,8,73,63,13.89734,-15.77906
1136,Mais,200,1.0,8,73,63,13.89734,-15.77906
1136,Mil,1000,5.0,8,73,63,13.89734,-15.77906
1137,Arachide,700,3.0,7,35,48,40.8075355,-73.9625727
1137,Mil,600,3.0,7,35,48,40.8075355,-73.9625727
1140,Arachide,800,2.0,6,33,52,14.7497406,-17.5100452
1140,Mil,1000,2.0,6,33,52,14.7497406,-17.5100452
1140,Niebe,200,1.0,6,33,52,14.7497406,-17.5100452
1141,Riz,1400,0.400000006,6,48,54,15.502563,-15.227509
1143,Arachide,200,3.0,11,55,45,42.3770029,-71.11666009999999
1143,Niebe,200,2.0,11,55,45,42.3770029,-71.11666009999999
1144,Mais,275,0.200000003,3,51,48,12.567655,-16.225212
1145,Arachide,800,0.5,8,45,25,14.497401,-14.452362
1145,Mil,150,0.5,8,45,25,14.497401,-14.452362
1145,Riz,750,0.25,8,45,25,14.497401,-14.452362
1146,Arachide,2620,4.25,28,47,35,14.6019512,-17.1469751
1146,Mais,1350,2.75,28,47,35,14.6019512,-17.1469751
1146,Sorgho,1470,3.0,28,47,35,14.6019512,-17.1469751
1147,Arachide,400,0.5,8,58,15,13.2616023,-12.1089679
1147,Mais,650,0.600000024,8,58,15,13.2616023,-12.1089679
1148,Mil,100,0.5,5,62,18,15.5261,-13.3977
1149,Arachide,210,2.5,7,44,48,15.17734,-16.304724
1149,Niebe,120,1.0,7,44,48,15.17734,-16.304724
1150,Arachide,500,1.0,4,80,48,12.8997479,-14.9359544
1150,Mil,1500,2.0,4,80,48,12.8997479,-14.9359544
1150,Niebe,100,0.300000012,4,80,48,12.8997479,-14.9359544
1152,Arachide,3150,2.0,22,66,25,14.6821999,-17.450951
1152,Mais,500,1.5,22,66,25,14.6821999,-17.450951
1152,Mil,1400,2.0,22,66,25,14.6821999,-17.450951
1153,Arachide,1500,4.0,12,50,7,14.9026699,-12.4638538
1153,Mil,2000,5.0,12,50,7,14.9026699,-12.4638538
1154,Arachide,9500,8.0,30,46,49,14.819376,-16.445772
1154,Mais,175,1.5,30,46,49,14.819376,-16.445772
1154,Mil,6000,5.0,30,46,49,14.819376,-16.445772
1155,Mais,1500,2.0,13,44,58,14.192155,-12.228227
1156,Arachide,100,0.5,11,42,42,14.7856199,-16.9137265
1156,Mais,150,0.5,11,42,42,14.7856199,-16.9137265
1156,Mil,300,1.0,11,42,42,14.7856199,-16.9137265
1156,Sorgho,100,0.5,11,42,42,14.7856199,-16.9137265
1157,Arachide,300,1.0,10,46,49,14.105202,-15.5415755
1157,Mais,500,1.0,10,46,49,14.105202,-15.5415755
1157,Mil,300,2.0,10,46,49,14.105202,-15.5415755
1159,Arachide,1000,1.0,9,40,49,14.699306,-16.959566
1159,Mais,200,1.0,9,40,49,14.699306,-16.959566
1159,Mil,500,1.0,9,40,49,14.699306,-16.959566
1160,Arachide,1300,3.0,13,63,48,14.691,-17.4543767
1160,Mais,2150,3.0,13,63,48,14.691,-17.4543767
1160,Mil,450,1.0,13,63,48,14.691,-17.4543767
1161,Arachide,250,0.170000002,8,51,25,12.6635421,-16.1735323
1162,Arachide,400,1.0,8,31,63,13.9137639,-15.6676471
1162,Mil,700,2.0,8,31,63,13.9137639,-15.6676471
1163,Mil,800,4.0,6,62,24,14.2573123,-15.3505611
1163,Sorgho,500,2.0,6,62,24,14.2573123,-15.3505611
1167,Arachide,1000,2.0,6,32,48,41.4543199,-72.99626409999999
1167,Mais,900,2.0,6,32,48,41.4543199,-72.99626409999999
1167,Mil,3500,2.0,6,32,48,41.4543199,-72.99626409999999
1168,Arachide,800,2.0,7,52,48,41.0054744,-73.905759
1168,Mil,400,2.0,7,52,48,41.0054744,-73.905759
1169,Riz,400,0.5,8,62,25,12.550635,-15.740963
1170,Arachide,3100,4.5,15,35,77,14.406261,-16.9595905
1170,Mais,1000,1.0,15,35,77,14.406261,-16.9595905
1170,Mil,2500,6.0,15,35,77,14.406261,-16.9595905
1170,Sesame,1100,2.0,15,35,77,14.406261,-16.9595905
1171,Arachide,400,6.0,6,45,54,15.380245,-15.25965
1172,Arachide,200,2.0,10,70,56,14.122704,-12.7248629
1172,Mais,900,2.0,10,70,56,14.122704,-12.7248629
1172,Riz,709,2.0,10,70,56,14.122704,-12.7248629
1174,Arachide,180,2.0,10,72,8,15.317304,-15.52034
1174,Mil,250,1.0,10,72,8,15.317304,-15.52034
1174,Niebe,160,1.0,10,72,8,15.317304,-15.52034
1176,Arachide,100,0.5,16,50,56,14.7361419,-16.4435885
1176,Mil,500,1.0,16,50,56,14.7361419,-16.4435885
1177,Arachide,50,0.5,8,56,72,14.7443828,-16.6143944
