,production_kg,superficie,taille_menage,age,nbre_heure_travail,lat,lng,culture_label_Arachide,culture_label_Bissap,culture_label_Mais,culture_label_Manioc,culture_label_Mil,culture_label_Niebe,culture_label_Pasteque,culture_label_Riz,culture_label_Sesame,culture_label_Sorgho
1506,275,1.0,5,45,6,11.648761,-11.826706,0,0,1,0,0,0,0,0,0,0
1397,100,0.5,10,48,56,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
2981,50,1.0,20,65,48,14.8092631,-17.2518631,1,0,0,0,0,0,0,0,0,0
6686,2000,5.0,7,36,25,14.2069519,-16.0214048,0,0,1,0,0,0,0,0,0,0
6090,100,1.0,7,39,5,14.132573,-15.976737,0,0,0,0,1,0,0,0,0,0
8248,1000,1.0,5,45,35,13.1685154,-15.0937378,1,0,0,0,0,0,0,0,0,0
253,900,1.0,8,53,4,14.155166,-16.037436,0,0,0,0,1,0,0,0,0,0
2884,80,1.0,15,63,50,14.7309898,-17.4682077,0,0,0,0,1,0,0,0,0,0
2563,400,1.0,12,22,48,37.22551,-80.4231382,0,0,0,0,0,0,0,0,0,1
3637,210,1.0,11,63,45,38.6487895,-90.3107962,0,0,0,0,1,0,0,0,0,0
2443,750,0.56190002,5,41,50,12.3505299,-16.716631,0,0,0,0,0,0,0,1,0,0
3880,1800,2.0,7,47,28,14.7747141,-17.267343,0,0,0,0,0,0,1,0,0,0
7597,600,3.0,8,70,65,13.924327,-15.448592,1,0,0,0,0,0,0,0,0,0
1106,700,1.0,5,60,49,14.699306,-16.959566,0,0,1,0,0,0,0,0,0,0
6746,1000,3.0,15,65,56,13.680992,-15.878883,0,0,0,0,1,0,0,0,0,0
7816,75,1.0,11,57,12,14.497401,-14.452362,0,1,0,0,0,0,0,0,0,0
7543,112,0.5,5,55,36,15.17734,-16.304724,0,0,0,0,0,1,0,0,0,0
2234,500,0.5,8,36,12,12.5593109,-12.870689,1,0,0,0,0,0,0,0,0,0
8185,30,1.0,7,60,48,14.666424,-16.332558,0,1,0,0,0,0,0,0,0,0
3824,2000,5.0,16,46,84,14.085892,-16.068386,0,0,1,0,0,0,0,0,0,0
6565,520,0.336199999,15,66,35,12.9311243,-14.2014466,0,0,0,0,0,0,0,0,0,1
6400,600,0.5,5,47,7,13.995527,-15.719152,0,0,1,0,0,0,0,0,0,0
8076,60,0.5,15,30,46,13.995527,-15.719152,1,0,0,0,0,0,0,0,0,0
7332,500,3.0,8,50,54,14.7860646,-16.9357918,0,0,0,0,1,0,0,0,0,0
4497,400,0.5,4,40,49,15.178288,-15.559558,0,0,1,0,0,0,0,0,0,0
6451,1500,2.0,3,60,8,13.9333,-15.4,1,0,0,0,0,0,0,0,0,0
3113,400,2.0,13,64,45,13.075033,-15.61002,0,0,0,0,0,0,0,0,1,0
6963,60,1.0,5,67,90,15.181099,-16.5716,1,0,0,0,0,0,0,0,0,0
5571,1950,3.336100101,22,68,48,15.020096,-16.282324,0,0,1,0,0,0,0,0,0,0
5336,500,0.5,5,41,35,13.1336925,-11.967619,0,0,1,0,0,0,0,0,0,0
2548,100,0.5,5,70,30,40.798449,-73.9403449,0,0,0,0,1,0,0,0,0,0
8244,200,0.200000003,9,58,50,14.6373423,-17.0879032,0,0,0,0,0,0,0,0,0,1
7724,1200,1.0,4,74,48,14.916667,-12.516667,1,0,0,0,0,0,0,0,0,0
6149,1100,1.0,8,56,49,14.604585,-16.715111,0,0,0,0,0,0,0,0,0,1
5750,850,2.0,5,50,62,14.5669418,-17.1262983,0,0,0,0,1,0,0,0,0,0
3660,1000,4.0,12,52,49,14.4460157,-16.9889902,1,0,0,0,0,0,0,0,0,0
6629,2800,3.126699924,9,60,42,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
3539,500,2.0,29,36,40,32.902459,101.706655,1,0,0,0,0,0,0,0,0,0
6251,400,0.75,4,61,42,15.3688083,-13.1365521,1,0,0,0,0,0,0,0,0,0
3027,1600,2.0,21,43,63,13.734559,-16.022245,0,0,1,0,0,0,0,0,0,0
4487,2700,1.535400033,9,66,56,15.3688083,-13.1365521,1,0,0,0,0,0,0,0,0,0
2520,1500,4.0,6,35,63,15.3688083,-13.1365521,0,0,1,0,0,0,0,0,0,0
41,8000,2.0,28,85,10,15.980688,-16.463694,0,0,0,1,0,0,0,0,0,0
1010,2000,1.370000005,7,31,30,40.7794366,-73.963244,0,0,0,0,0,0,0,0,0,1
3213,200,0.75,12,28,48,15.17734,-16.304724,0,0,0,0,1,0,0,0,0,0
5918,200,1.0,1,40,48,14.7578805,-17.4388037,0,0,0,0,1,0,0,0,0,0
4692,400,2.0,11,50,49,12.896587,-16.3531645,0,0,0,0,1,0,0,0,0,0
1738,50,1.0,14,32,48,32.8998091,-97.0403352,1,0,0,0,0,0,0,0,0,0
7018,500,1.0,3,55,8,47.62191259999999,-122.3516787,0,0,0,0,1,0,0,0,0,0
4732,200,1.584599972,10,43,43,14.497401,-14.452362,0,0,0,0,0,0,0,0,0,1
717,250,0.449999988,9,51,30,12.7781159,-15.4697841,0,0,0,0,0,0,0,1,0,0
2172,1200,3.0,8,55,30,14.7902349,-17.2429976,0,0,0,0,1,0,0,0,0,0
4379,400,0.400000006,4,40,28,14.383333,-16.75,0,0,1,0,0,0,0,0,0,0
4331,200,1.0,7,60,50,14.36715,-16.441645,0,0,0,0,1,0,0,0,0,0
527,2100,3.0,7,40,56,40.6781264,-73.9852363,1,0,0,0,0,0,0,0,0,0
6462,100,0.300000012,12,47,56,14.8056993,-17.2799392,0,0,0,0,0,1,0,0,0,0
2819,300,1.074900031,9,48,42,13.8679162,-14.0827096,1,0,0,0,0,0,0,0,0,0
4640,300,0.874100029,6,44,45,12.4200575,-16.7500025,0,0,0,0,1,0,0,0,0,0
2473,700,1.0,11,61,42,14.7309898,-17.4682077,0,0,1,0,0,0,0,0,0,0
5072,150,0.519999981,8,44,40,14.85,-16.0,0,0,0,0,1,0,0,0,0,0
524,2130,3.0,8,34,7,24.7135517,46.6752957,0,0,0,0,1,0,0,0,0,0
1281,3000,8.0,9,39,48,14.066667,-15.1,1,0,0,0,0,0,0,0,0,0
457,200,0.5,6,45,8,47.85058919999999,-122.2865561,0,0,0,0,0,1,0,0,0,0
5693,2100,3.0,3,45,14,14.128458,-15.7439194,1,0,0,0,0,0,0,0,0,0
555,1600,1.5,15,38,63,13.734559,-16.022245,0,0,0,0,1,0,0,0,0,0
7145,600,2.0,9,65,48,37.22551,-80.4231382,0,0,0,0,0,0,0,0,0,1
2411,1200,2.0,24,53,8,13.995527,-15.719152,0,0,1,0,0,0,0,0,0,0
5635,200,1.0,6,62,48,45.478367,-73.5825911,1,0,0,0,0,0,0,0,0,0
3862,1100,1.0,4,50,30,13.68042,-16.50128,0,0,1,0,0,0,0,0,0,0
1200,500,1.0,6,62,48,14.418073,-16.695753,1,0,0,0,0,0,0,0,0,0
6157,100,0.5,7,58,28,14.9564939,-16.8171216,0,0,0,0,0,1,0,0,0,0
6881,400,4.0,15,59,45,14.7354947,-17.3005942,0,0,0,0,1,0,0,0,0,0
2355,30,0.300599992,10,64,73,14.7685721,-17.0930714,0,0,0,0,0,1,0,0,0,0
3393,1000,2.5,6,67,48,14.7902349,-17.2429976,1,0,0,0,0,0,0,0,0,0
2422,520,1.0,7,39,48,14.7902349,-17.2429976,1,0,0,0,0,0,0,0,0,0
2822,1500,3.0,11,58,43,15.020773,-15.902403,0,0,0,0,1,0,0,0,0,0
5298,300,2.5,10,72,35,14.973351,-16.861231,1,0,0,0,0,0,0,0,0,0
991,3500,8.0,15,60,40,14.093,-15.417,1,0,0,0,0,0,0,0,0,0
1700,200,1.0,8,65,48,14.6674174,-17.4395282,1,0,0,0,0,0,0,0,0,0
2112,900,2.0,10,70,56,14.122704,-12.7248629,0,0,1,0,0,0,0,0,0,0
6274,900,4.0,9,61,24,33.6900271,-84.5095675,1,0,0,0,0,0,0,0,0,0
6114,700,1.0,15,49,7,-8.650979,116.3249438,1,0,0,0,0,0,0,0,0,0
3419,250,1.0,6,45,70,15.4370399,-15.2194808,0,0,0,0,1,0,0,0,0,0
1668,200,0.5,4,35,21,14.7272278,-17.502421,1,0,0,0,0,0,0,0,0,0
7065,250,2.0,9,43,70,40.40926169999999,49.8670924,1,0,0,0,0,0,0,0,0,0
5302,650,1.0,6,41,58,43.312739,-1.580979,0,0,1,0,0,0,0,0,0,0
7516,1000,1.440000057,12,42,45,13.849943,-13.742584,1,0,0,0,0,0,0,0,0,0
5792,1450,2.0,7,40,57,14.192155,-12.228227,0,0,0,0,1,0,0,0,0,0
266,300,2.0,12,70,26,16.0282465,-16.4832893,0,0,1,0,0,0,0,0,0,0
663,308,1.0,11,62,25,14.4250062,-16.6070268,1,0,0,0,0,0,0,0,0,0
2530,150,1.0,8,45,25,14.2069519,-16.0214048,0,0,1,0,0,0,0,0,0,0
2107,1000,1.0,15,35,77,14.406261,-16.9595905,0,0,1,0,0,0,0,0,0,0
7245,5000,6.0,21,70,70,14.133333,-15.816667,0,0,0,0,0,0,0,0,0,1
2586,900,1.0,6,46,50,13.075033,-15.61002,0,0,0,0,1,0,0,0,0,0
7635,650,2.0,12,65,35,14.6019512,-17.1469751,0,0,1,0,0,0,0,0,0,0
3847,25,0.5,9,51,56,15.474907,-16.232817,0,0,0,0,0,1,0,0,0,0
5434,178,0.5,6,48,35,14.122704,-12.7248629,0,0,0,0,0,0,0,1,0,0
7741,62,0.116599999,15,52,56,15.0285048,-16.9011849,0,0,0,0,1,0,0,0,0,0
1285,1000,5.0,9,39,48,14.066667,-15.1,0,0,0,0,0,0,0,0,0,1
1321,1700,10.0,9,43,62,13.8522276,-15.876004,1,0,0,0,0,0,0,0,0,0
1515,500,0.649299979,9,45,42,15.3688083,-13.1365521,1,0,0,0,0,0,0,0,0,0
4524,500,2.0,7,50,50,14.7309898,-17.4682077,0,0,0,0,1,0,0,0,0,0
5100,2000,3.0,7,83,48,14.9349165,-16.5409596,0,0,0,0,1,0,0,0,0,0
1688,500,0.976300001,7,67,56,14.3699709,-16.9376239,0,0,0,0,1,0,0,0,0,0
5222,750,0.713699996,6,51,50,12.3505299,-16.716631,0,0,0,0,0,0,0,1,0,0
7042,600,1.5,6,50,40,14.7902349,-17.2429976,0,0,0,0,1,0,0,0,0,0
4514,2900,3.0,5,51,13,40.750568,-73.993519,1,0,0,0,0,0,0,0,0,0
7996,300,1.0,5,57,4,12.945,-15.9014,0,0,0,0,0,0,0,1,0,0
540,917,2.5,15,45,42,33.6748012,-117.8752922,0,0,0,0,1,0,0,0,0,0
1560,2200,3.0,24,70,42,12.995899,-15.161333,1,0,0,0,0,0,0,0,0,0
6226,1000,1.0,10,38,49,14.687512,-12.90313,0,0,1,0,0,0,0,0,0,0
4272,1500,4.0,17,70,15,14.6821999,-17.450951,1,0,0,0,0,0,0,0,0,0
5365,1700,1.0,18,45,84,15.020773,-15.902403,1,0,0,0,0,0,0,0,0,0
2992,300,1.0,9,40,40,14.786368,-17.311941,1,0,0,0,0,0,0,0,0,0
6230,600,3.0,17,65,50,14.543105,-12.2186229,0,0,0,0,1,0,0,0,0,0
6412,800,1.0,8,60,42,13.740911,-16.4792789,1,0,0,0,0,0,0,0,0,0
2553,513,0.449999988,4,55,42,12.454697,-16.638454,0,0,0,0,0,0,0,1,0,0
7877,12000,13.0,36,51,48,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
3020,2500,1.5,19,55,24,13.146617,-13.752088,0,0,1,0,0,0,0,0,0,0
5591,300,2.0,10,63,8,14.5398422,-15.7556564,0,0,0,0,1,0,0,0,0,0
7124,450,1.0,6,45,42,12.762421,-15.562685,0,0,0,0,0,0,0,1,0,0
4078,4000,5.0,15,40,49,16.0282465,-16.4832893,1,0,0,0,0,0,0,0,0,0
4800,600,2.0,25,70,49,14.266667,-15.75,0,0,0,0,1,0,0,0,0,0
7173,257,0.334500015,4,86,48,14.7428345,-12.2404869,0,0,0,0,0,0,0,0,0,1
6593,50,1.0,9,42,48,40.7982133,-77.8599084,0,0,0,0,0,1,0,0,0,0
6351,3000,2.0,15,61,42,15.4789999,-15.8671954,1,0,0,0,0,0,0,0,0,0
517,3500,4.0,24,67,48,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
644,500,1.0,13,84,48,14.36715,-16.441645,1,0,0,0,0,0,0,0,0,0
7035,475,0.75,13,49,35,14.6019512,-17.1469751,0,0,0,0,0,0,0,0,0,1
5175,900,3.0,16,72,48,40.7982133,-77.8599084,0,0,0,0,1,0,0,0,0,0
4174,250,1.0,8,50,49,14.8416177,-15.8742244,1,0,0,0,0,0,0,0,0,0
1411,50,1.0,13,39,48,14.0237471,-15.1873049,0,0,0,0,0,0,0,0,0,1
5897,630,0.769999981,8,58,42,12.733333,-14.35,1,0,0,0,0,0,0,0,0,0
4451,3440,5.563799858,10,57,56,51.540598,0.0324347,1,0,0,0,0,0,0,0,0,0
8213,600,4.0,18,57,48,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
3360,300,2.0,12,26,48,40.8075355,-73.9625727,0,0,0,0,1,0,0,0,0,0
6983,250,2.0,11,35,36,14.95,-16.066667,1,0,0,0,0,0,0,0,0,0
5231,700,2.0,8,45,48,14.8943707,-16.2036778,0,0,0,0,1,0,0,0,0,0
2701,150,0.5,5,45,35,15.0123286,-16.7323097,1,0,0,0,0,0,0,0,0,0
4059,563,0.493319988,13,37,35,12.5512645,-16.6247095,0,0,0,0,0,0,0,1,0,0
6106,70,2.0,7,47,49,40.7794366,-73.963244,0,0,0,0,0,0,0,0,0,1
3701,400,2.5,9,70,50,14.865665,-15.9068,0,0,0,0,1,0,0,0,0,0
4146,240,0.5,8,25,56,12.898393,-15.005666,0,0,0,0,0,0,0,0,0,1
1159,150,1.0,8,58,70,15.0285048,-16.9011849,1,0,0,0,0,0,0,0,0,0
3605,400,1.0,5,71,50,14.697239,-15.646563,0,0,0,0,0,0,0,0,0,1
3,750,1.0,3,73,48,14.8665572,-15.8994956,1,0,0,0,0,0,0,0,0,0
6649,1500,2.0,7,63,6,14.7145281,-17.2723371,0,0,0,0,1,0,0,0,0,0
5150,1500,1.5,5,35,42,12.8361941,-15.5254565,1,0,0,0,0,0,0,0,0,0
7675,420,0.300000012,7,46,35,13.1440754,-14.1059408,0,0,0,0,0,0,0,0,0,1
5811,2300,7.0,8,60,32,14.6695101,-17.437713,0,0,0,0,1,0,0,0,0,0
498,600,2.0,11,40,9,15.3678939,-15.5342485,0,0,0,0,0,1,0,0,0,0
2148,100,1.0,10,59,32,14.908855,-15.771968,0,0,0,0,0,1,0,0,0,0
1539,300,1.5,9,67,42,15.651014,-16.050118,0,0,0,0,0,1,0,0,0,0
3187,840,1.0,5,48,49,16.593767,-14.99098,0,0,0,0,0,0,0,1,0,0
7242,3000,5.0,21,70,70,14.133333,-15.816667,0,0,0,0,1,0,0,0,0,0
3925,3800,0.75,14,62,49,37.4893706,-122.223814,0,0,0,1,0,0,0,0,0,0
2364,5000,5.0,8,40,49,13.7614,-15.9083,1,0,0,0,0,0,0,0,0,0
7076,50,1.0,1,56,30,14.7578805,-17.4388037,0,0,1,0,0,0,0,0,0,0
1979,750,1.0,12,60,42,41.6020403,-87.3371523,0,0,0,0,0,0,0,1,0,0
6163,1800,3.0,8,70,30,13.68042,-16.50128,1,0,0,0,0,0,0,0,0,0
6628,1000,2.0,13,30,48,14.7448212,-17.5125165,0,0,0,0,1,0,0,0,0,0
5207,1330,7.0,9,40,70,15.661027,-16.036133,1,0,0,0,0,0,0,0,0,0
3325,50,0.300000012,8,46,56,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
3895,800,2.0,9,45,46,14.7802142,-17.1159605,1,0,0,0,0,0,0,0,0,0
6847,550,0.5,10,61,42,12.5604607,-12.1747077,0,0,1,0,0,0,0,0,0,0
1647,3000,2.0,25,57,56,13.7614,-15.9083,0,0,1,0,0,0,0,0,0,0
4967,1,0.002,12,60,5,12.571675,-16.104181,0,0,0,0,1,0,0,0,0,0
7084,1000,5.0,6,46,48,14.79885,-16.822948,1,0,0,0,0,0,0,0,0,0
3155,1000,1.0,14,84,48,16.1079573,-16.3471149,0,0,0,0,0,0,0,1,0,0
1474,96,2.0,13,49,49,15.661027,-16.036133,0,0,0,0,1,0,0,0,0,0
2179,500,2.0,11,50,36,36.1069258,-112.1129484,0,0,0,0,1,0,0,0,0,0
5019,200,2.0,8,55,46,14.063682,-15.50701,1,0,0,0,0,0,0,0,0,0
2141,350,0.400000006,5,40,27,13.116667,-12.083333,1,0,0,0,0,0,0,0,0,0
6612,250,0.5,5,68,42,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
6499,100,0.179700002,9,45,70,16.593767,-14.99098,1,0,0,0,0,0,0,0,0,0
1918,950,1.0,6,45,56,14.8665572,-15.8994956,0,0,1,0,0,0,0,0,0,0
3488,800,1.0,8,25,42,48.4231485,-123.366676,0,0,1,0,0,0,0,0,0,0
4341,300,2.0,10,35,49,14.007478,-15.558228,0,0,0,0,0,0,0,0,0,1
7665,1109,1.0,14,52,56,14.760996,-17.393216,0,0,1,0,0,0,0,0,0,0
5169,1500,2.0,3,55,15,13.9333,-15.4,1,0,0,0,0,0,0,0,0,0
5198,80,1.0,3,55,48,13.983333,-15.816667,1,0,0,0,0,0,0,0,0,0
2264,75,1.0,7,60,48,14.908855,-15.771968,0,0,0,0,0,1,0,0,0,0
2997,500,1.5,7,57,70,14.517302,-16.887051,0,0,0,0,1,0,0,0,0,0
5883,900,2.0,6,58,50,14.7497406,-17.5100452,0,0,0,0,1,0,0,0,0,0
8003,180,1.5,8,46,42,14.497401,-14.452362,0,0,0,0,0,1,0,0,0,0
2256,200,3.0,5,42,48,14.753727,-17.4521585,0,0,0,0,1,0,0,0,0,0
2036,3000,5.0,10,60,26,14.7443828,-16.6143944,1,0,0,0,0,0,0,0,0,0
4682,150,1.0,10,67,72,14.7567,-16.6107,0,0,0,0,1,0,0,0,0,0
4593,200,1.0,18,63,49,14.6565611,-16.2315917,0,0,0,0,0,0,0,0,0,1
3286,400,0.829999983,6,56,49,15.9650839,-13.594313,1,0,0,0,0,0,0,0,0,0
8137,300,1.0,7,48,56,14.6373423,-17.0879032,0,0,0,0,0,1,0,0,0,0
5963,1000,1.0,20,70,36,4.0507229,9.6952582,1,0,0,0,0,0,0,0,0,0
2851,400,2.0,16,40,35,15.4789999,-15.8671954,0,0,0,0,0,1,0,0,0,0
2733,2000,6.0,10,41,48,40.80368379999999,-73.953276,0,0,0,0,1,0,0,0,0,0
1093,2250,1.0,2,67,47,14.8665572,-15.8994956,0,0,1,0,0,0,0,0,0,0
7323,800,2.0,7,37,48,14.066667,-15.1,1,0,0,0,0,0,0,0,0,0
4009,2300,3.0,13,82,48,13.68042,-16.50128,0,0,0,0,1,0,0,0,0,0
8157,550,1.0,8,76,48,43.7044406,-72.2886935,1,0,0,0,0,0,0,0,0,0
3371,500,0.800000012,6,41,49,40.0066723,-83.0304546,1,0,0,0,0,0,0,0,0,0
7838,30,0.230000004,11,46,42,14.85,-16.3667,0,0,0,0,0,1,0,0,0,0
4316,500,2.0,35,50,42,12.7924409,-15.9685189,0,0,1,0,0,0,0,0,0,0
3882,600,1.0,4,65,70,32.7825718,-96.7661889,0,0,0,0,1,0,0,0,0,0
6555,21,0.079999998,6,41,40,16.0282465,-16.4832893,0,0,0,0,1,0,0,0,0,0
7814,40,0.400000006,7,52,40,14.772693,-15.977585,0,0,0,0,0,1,0,0,0,0
4439,500,2.0,23,63,56,14.7561322,-17.4567048,0,0,0,0,1,0,0,0,0,0
7530,800,2.0,11,43,60,13.690613,-15.830055,0,0,0,0,1,0,0,0,0,0
68,400,2.0,9,37,56,15.474907,-16.232817,0,0,0,0,1,0,0,0,0,0
4500,1800,3.0,10,30,70,14.6821999,-17.450951,1,0,0,0,0,0,0,0,0,0
4879,1100,1.25,25,81,12,13.146617,-13.752088,1,0,0,0,0,0,0,0,0,0
1162,300,0.160099998,14,60,5,16.793492,13.8100324,0,0,0,0,0,0,0,0,0,1
6373,3500,8.0,10,57,48,40.80368379999999,-73.953276,1,0,0,0,0,0,0,0,0,0
171,700,1.0,7,45,4,14.155166,-16.037436,1,0,0,0,0,0,0,0,0,0
3355,200,1.0,4,23,49,14.6565611,-16.2315917,0,0,0,0,1,0,0,0,0,0
5642,2000,1.0,21,45,75,46.78174629999999,-71.2747424,0,0,0,0,1,0,0,0,0,0
5063,300,2.0,9,35,49,16.0282465,-16.4832893,0,0,0,0,1,0,0,0,0,0
593,625,0.75,28,51,15,13.183333,-14.233333,0,0,0,0,0,0,0,0,0,1
1121,300,1.0,11,45,40,32.902459,101.706655,0,0,0,0,0,0,0,0,0,1
47,750,0.890630007,10,65,28,13.849943,-13.742584,0,0,0,0,1,0,0,0,0,0
5968,800,1.0,5,41,56,12.51317,-11.57785,1,0,0,0,0,0,0,0,0,0
2941,100,0.5,6,53,35,15.0482502,-16.8178377,0,0,0,0,0,1,0,0,0,0
6673,300,1.200000048,10,52,4,14.67231,-17.20784,0,0,0,0,0,0,0,0,0,1
3391,250,2.0,7,43,35,42.3770029,-71.11666009999999,1,0,0,0,0,0,0,0,0,0
65,50,1.0,12,35,49,16.0282465,-16.4832893,0,0,1,0,0,0,0,0,0,0
2554,546,1.0,6,30,35,14.1652083,-16.0757749,1,0,0,0,0,0,0,0,0,0
2104,400,2.0,7,52,48,41.0054744,-73.905759,0,0,0,0,1,0,0,0,0,0
6527,500,1.0,12,52,48,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
3826,4000,7.0,14,63,56,14.896447,-15.954114,1,0,0,0,0,0,0,0,0,0
5447,1000,0.25,8,35,5,13.995527,-15.719152,1,0,0,0,0,0,0,0,0,0
2458,100,1.0,8,45,63,40.7794366,-73.963244,0,0,1,0,0,0,0,0,0,0
5300,750,2.0,10,63,56,14.7430342,-17.2450653,1,0,0,0,0,0,0,0,0,0
4062,75,2.0,8,63,48,14.0233,-15.1083,0,0,0,0,0,1,0,0,0,0
5652,400,1.0,9,65,48,45.5125995,-73.56059549999999,0,0,0,0,1,0,0,0,0,0
3494,120,0.25,7,56,4,39.612361,-104.893276,1,0,0,0,0,0,0,0,0,0
6928,8000,5.0,20,75,42,12.5128679,-12.381681,0,0,0,0,0,0,0,1,0,0
5140,11000,4.0,12,50,63,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
7046,50,2.0,9,70,32,14.6695101,-17.437713,0,0,0,0,0,1,0,0,0,0
5565,80,0.5,8,76,56,14.6821999,-17.450951,0,0,0,0,0,0,0,1,0,0
3065,400,1.0,10,50,48,14.3538286,-16.4405872,1,0,0,0,0,0,0,0,0,0
7823,400,2.0,12,60,35,14.633333,-17.133333,0,0,0,0,1,0,0,0,0,0
643,359,0.5,8,50,63,14.497401,-14.452362,0,0,0,0,0,0,1,0,0,0
6489,300,2.0,13,77,40,13.886193,-16.231048,0,0,0,0,0,1,0,0,0,0
1443,350,1.0,6,50,42,16.444578,-14.351195,0,0,0,0,1,0,0,0,0,0
4052,300,0.886500001,8,38,48,15.3688083,-13.1365521,0,0,0,0,0,0,0,0,0,1
6434,32000,4.0,10,49,35,16.2774313,-16.1389809,0,0,0,0,0,0,0,1,0,0
7367,384,1.0,8,49,4,14.132573,-15.976737,0,0,0,0,1,0,0,0,0,0
2719,52,1.0,10,44,63,14.8038531,-15.9053689,0,0,0,0,0,1,0,0,0,0
5517,300,6.0,1,37,14,14.08844,-15.29466,0,0,0,0,1,0,0,0,0,0
7310,600,2.0,13,60,40,14.418073,-16.695753,0,0,0,0,1,0,0,0,0,0
3136,800,1.5,7,45,40,14.423295,-16.2136689,1,0,0,0,0,0,0,0,0,0
1792,250,0.25,10,60,14,13.995527,-15.719152,0,0,0,0,0,0,0,1,0,0
2149,500,1.0,4,53,23,12.589336,-12.856031,1,0,0,0,0,0,0,0,0,0
2810,2600,3.0,8,48,48,14.6286613,-16.2945562,0,0,0,0,1,0,0,0,0,0
440,2000,1.0,5,42,48,14.416817,-15.759429,0,0,0,0,1,0,0,0,0,0
4284,770,1.5,9,53,35,13.849943,-13.742584,1,0,0,0,0,0,0,0,0,0
1879,700,4.0,6,62,62,15.0430419,-16.0463837,0,0,0,0,0,1,0,0,0,0
3997,50,0.079999998,6,59,97,14.6821999,-17.450951,0,0,0,0,0,0,0,1,0,0
692,300,1.5,9,48,48,40.7982133,-77.8599084,0,0,0,0,0,1,0,0,0,0
1419,500,1.0,12,45,49,14.633333,-17.133333,0,0,1,0,0,0,0,0,0,0
2661,3000,4.273799896,9,40,36,13.8679162,-14.0827096,1,0,0,0,0,0,0,0,0,0
4995,300,2.0,8,54,65,26.659447,-78.52065,0,0,0,0,0,0,0,1,0,0
7227,240,0.200000003,5,62,48,14.6821999,-17.450951,0,0,0,0,0,0,0,1,0,0
672,170,2.5,9,69,42,14.90545,-16.3518009,0,0,0,0,0,1,0,0,0,0
6249,250,1.0,10,55,49,14.714411,-17.153614,0,0,1,0,0,0,0,0,0,0
16,200,1.0,5,73,48,49.2858125,-123.122266,0,1,0,0,0,0,0,0,0,0
2196,920,3.0,1,52,7,28.0587031,-82.41385389999999,0,0,0,0,0,0,0,1,0,0
1938,25,0.25,19,49,54,12.567655,-16.225212,0,0,0,0,0,0,0,1,0,0
3228,250,1.799999952,7,60,36,15.010633,-16.81723,1,0,0,0,0,0,0,0,0,0
7283,190,1.0,10,37,42,15.685801,-16.053413,1,0,0,0,0,0,0,0,0,0
582,350,1.0,6,62,56,15.922639,-16.3964218,1,0,0,0,0,0,0,0,0,0
3441,80,1.0,7,80,48,14.270251,-15.9406128,0,0,0,0,0,1,0,0,0,0
7855,340,2.0,13,64,48,14.595098,-16.33359,0,0,0,0,0,1,0,0,0,0
566,350,0.25,9,53,35,32.7940463,34.989571,0,0,1,0,0,0,0,0,0,0
4194,900,1.0,9,40,42,14.229619,-15.16475,1,0,0,0,0,0,0,0,0,0
2740,48,0.5,8,42,56,14.1631187,-16.7691712,0,0,0,0,1,0,0,0,0,0
5905,700,2.0,9,45,42,39.1623946,-84.54001339999999,0,0,0,0,1,0,0,0,0,0
3962,2000,3.0,23,33,84,13.930825,-16.182339,1,0,0,0,0,0,0,0,0,0
951,1800,6.0,13,45,63,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
133,6000,10.0,20,48,48,13.9779361,-14.562614,0,0,1,0,0,0,0,0,0,0
7495,700,1.5,10,52,40,40.7379656,-73.9760519,1,0,0,0,0,0,0,0,0,0
7399,100,0.125,7,60,56,14.453152,-16.723871,1,0,0,0,0,0,0,0,0,0
8268,300,0.75,18,60,42,12.664984,-12.302877,0,0,1,0,0,0,0,0,0,0
7396,200,0.400000006,15,35,48,13.937936,-14.027045,0,0,1,0,0,0,0,0,0,0
2163,1200,2.0,6,59,42,47.62191259999999,-122.3516787,0,0,1,0,0,0,0,0,0,0
7154,900,1.0,4,50,42,45.5509441,-122.6613941,0,0,0,0,0,0,0,0,0,1
2472,2000,3.0,11,61,42,14.7309898,-17.4682077,1,0,0,0,0,0,0,0,0,0
773,400,0.449999988,7,53,48,39.6952629,3.0175712,0,0,0,0,0,0,0,1,0,0
6548,2000,5.0,5,58,48,14.7415424,-17.4338965,0,0,0,0,1,0,0,0,0,0
2894,100,1.0,6,56,43,14.7701521,-17.3606593,0,0,1,0,0,0,0,0,0,0
5460,1000,1.0,15,40,40,14.128458,-15.7439194,0,0,0,0,0,0,0,0,0,1
595,600,1.0,11,52,12,13.937936,-14.027045,0,0,0,0,1,0,0,0,0,0
4414,375,0.75,7,66,35,12.568263,-16.172958,0,0,0,0,0,0,0,1,0,0
2984,80,2.0,1,41,42,14.7578805,-17.4388037,0,0,0,0,1,0,0,0,0,0
