,id_men,culture_label,production_kg,superficie,villages,taille_menage,age,nbre_heure_travail,lat,lng
401,177,Arachide,700,2.0,Koylal Alpha,23,59,63.0,45.5154553,-73.5623129
402,177,Mais,200,2.0,Koylal Alpha,23,59,63.0,45.5154553,-73.5623129
403,177,Sorgho,100,2.0,Koylal Alpha,23,59,63.0,45.5154553,-73.5623129
404,178,Arachide,200,1.0,Sass,9,49,25.0,28.3771857,-81.57074
405,178,Mil,257,1.0,Sass,9,49,25.0,28.3771857,-81.57074
406,178,Niebe,40,0.280000001,Sass,9,49,25.0,28.3771857,-81.57074
407,179,Arachide,500,1.5,Kandialon,8,56,6.0,47.85058919999999,-122.2865561
408,179,Mil,340,2.0,Kandialon,8,56,6.0,47.85058919999999,-122.2865561
409,179,Riz,670,2.5,Kandialon,8,56,6.0,47.85058919999999,-122.2865561
410,180,Mais,180,1.0,Dioly mbandakhe,7,40,70.0,0.0265717,18.2970692
411,180,Mil,250,1.0,Dioly mbandakhe,7,40,70.0,0.0265717,18.2970692
414,182,Mil,200,0.5,Nioro alassane tall,5,36,40.0,13.7776949,-16.3390209
419,185,Arachide,475,10.0,Thiolom diand,5,70,30.0,15.6141768,-16.22868
420,185,Mil,2500,5.0,Thiolom diand,5,70,30.0,15.6141768,-16.22868
421,185,Niebe,125,2.0,Thiolom diand,5,70,30.0,15.6141768,-16.22868
422,186,Arachide,900,1.5,Badiary,5,40,49.0,14.497401,-14.452362
423,186,Mais,800,1.0,Badiary,5,40,49.0,14.497401,-14.452362
424,186,Riz,700,1.0,Badiary,5,40,49.0,14.497401,-14.452362
425,187,Arachide,500,2.099999905,Mbamane,9,73,15.0,14.3337037,-15.3306814
426,187,Mil,500,2.0,Mbamane,9,73,15.0,14.3337037,-15.3306814
427,187,Niebe,100,0.699999988,Mbamane,9,73,15.0,14.3337037,-15.3306814
431,189,Mil,200,2.0,Djiredji,3,45,45.0,12.6187,-15.7714
432,189,Riz,75,0.5,Djiredji,3,45,45.0,12.6187,-15.7714
433,190,Arachide,350,1.200000048,Djilor,9,35,40.0,14.0566349,-16.3353419
434,190,Mil,100,2.0,Djilor,9,35,40.0,14.0566349,-16.3353419
439,193,Arachide,300,0.5,Gainage Mbar,5,61,52.0,14.5398422,-15.7556564
440,193,Mais,50,0.800000012,Gainage Mbar,5,61,52.0,14.5398422,-15.7556564
441,193,Mil,800,1.5,Gainage Mbar,5,61,52.0,14.5398422,-15.7556564
442,193,Niebe,200,0.699999988,Gainage Mbar,5,61,52.0,14.5398422,-15.7556564
443,193,Sorgho,650,1.5,Gainage Mbar,5,61,52.0,14.5398422,-15.7556564
444,194,Arachide,550,4.0,Ndioumene,21,40,36.0,16.5101114,-14.6500371
445,194,Mil,400,2.0,Ndioumene,21,40,36.0,16.5101114,-14.6500371
446,195,Arachide,2000,25.0,Ngueye Ngueye,7,70,60.0,15.278264,-16.451439
447,195,Mil,1500,20.0,Ngueye Ngueye,7,70,60.0,15.278264,-16.451439
448,195,Niebe,400,5.0,Ngueye Ngueye,7,70,60.0,15.278264,-16.451439
451,197,Riz,350,0.25,Niaguis,10,71,21.0,12.568263,-16.172958
453,199,Mais,5000,1.0,Djibanar,6,53,42.0,12.5446763,-15.8084823
454,199,Riz,450,1.0,Djibanar,6,53,42.0,12.5446763,-15.8084823
455,200,Arachide,0,0.122500002,Niaga,15,56,42.0,14.8092631,-17.2518631
456,201,Bissap,130,1.0,Thor,12,54,48.0,41.5256358,-86.0134341
457,201,Niebe,100,1.0,Thor,12,54,48.0,41.5256358,-86.0134341
458,202,Mais,400,1.0,Keur Sophie,7,57,6.0,14.908855,-15.771968
459,202,Mil,200,1.0,Keur Sophie,7,57,6.0,14.908855,-15.771968
460,203,Arachide,300,2.0,NGUINTH MATAT,10,50,35.0,14.8072868,-16.925531
461,203,Mil,600,3.0,NGUINTH MATAT,10,50,35.0,14.8072868,-16.925531
462,203,Niebe,50,1.0,NGUINTH MATAT,10,50,35.0,14.8072868,-16.925531
463,204,Arachide,775,1.5,Nianao,18,33,35.0,12.715597,-14.167063
464,204,Mais,890,2.0,Nianao,18,33,35.0,12.715597,-14.167063
465,204,Riz,0,0.5,Nianao,18,33,35.0,12.715597,-14.167063
466,205,Arachide,500,1.0,Manconomba,15,34,35.0,14.7561322,-17.4567048
467,205,Mais,100,1.0,Manconomba,15,34,35.0,14.7561322,-17.4567048
468,205,Mil,200,1.0,Manconomba,15,34,35.0,14.7561322,-17.4567048
469,206,Sorgho,540,1.0,Gabou,5,50,77.0,14.71642,-12.4122682
470,207,Arachide,200,1.0,Missirah Demba Sadio,19,45,21.0,13.68042,-16.50128
471,207,Mais,0,0.25,Missirah Demba Sadio,19,45,21.0,13.68042,-16.50128
472,207,Mil,459,1.25,Missirah Demba Sadio,19,45,21.0,13.68042,-16.50128
473,207,Sorgho,0,0.25,Missirah Demba Sadio,19,45,21.0,13.68042,-16.50128
474,208,Arachide,1000,1.5,Sanoufili,6,55,36.0,14.693436,-17.459282
475,208,Riz,600,0.5,Sanoufili,6,55,36.0,14.693436,-17.459282
476,208,Sesame,600,1.0,Sanoufili,6,55,36.0,14.693436,-17.459282
477,209,Arachide,200,1.25,Missirah Demba Sadio,11,76,43.69523604688676,13.68042,-16.50128
478,209,Mais,206,0.5,Missirah Demba Sadio,11,76,43.69523604688676,13.68042,-16.50128
479,209,Mil,459,1.25,Missirah Demba Sadio,11,76,43.69523604688676,13.68042,-16.50128
483,211,Arachide,200,1.0,AFE Diop Niang,10,50,56.0,14.69115,-17.4706438
484,211,Niebe,300,1.0,AFE Diop Niang,10,50,56.0,14.69115,-17.4706438
485,212,Mil,50,0.5,Danthiady,20,48,30.0,15.5261,-13.3977
489,214,Arachide,300,1.0,Mbarocounda,9,55,25.0,13.7725888,-13.6710059
490,215,Arachide,60,0.5,Djilakh,8,83,10.0,14.517302,-16.887051
491,215,Mil,700,2.0,Djilakh,8,83,10.0,14.517302,-16.887051
492,215,Niebe,30,0.5,Djilakh,8,83,10.0,14.517302,-16.887051
493,216,Arachide,500,1.0,Baity dakhar,8,65,48.0,14.9564939,-16.8171216
494,216,Niebe,300,1.0,Baity dakhar,8,65,48.0,14.9564939,-16.8171216
495,217,Arachide,800,2.0,Ndombolokh,5,81,43.69523604688676,14.604585,-16.715111
496,217,Mil,800,2.5,Ndombolokh,5,81,43.69523604688676,14.604585,-16.715111
497,217,Niebe,50,0.5,Ndombolokh,5,81,43.69523604688676,14.604585,-16.715111
498,218,Arachide,1700,1.0,Diabète  tallene,9,55,56.0,47.65401360000001,-122.311748
499,218,Mil,950,1.0,Diabète  tallene,9,55,56.0,47.65401360000001,-122.311748
500,219,Mil,200,0.5,Ndombolokh,4,57,35.0,14.604585,-16.715111
501,219,Niebe,50,0.5,Ndombolokh,4,57,35.0,14.604585,-16.715111
502,220,Arachide,100,1.0,Keur medoune mbaye,3,32,42.0,15.685801,-16.053413
503,220,Niebe,300,2.0,Keur medoune mbaye,3,32,42.0,15.685801,-16.053413
504,221,Arachide,200,1.0,Mbalamsone,20,49,63.0,14.4583336,-16.8650395
505,221,Mil,500,2.0,Mbalamsone,20,49,63.0,14.4583336,-16.8650395
506,221,Niebe,100,1.0,Mbalamsone,20,49,63.0,14.4583336,-16.8650395
507,222,Arachide,2500,1.5,Badiangara Moussa,18,49,72.0,14.3489479,-3.609117
512,224,Arachide,350,1.0,DJIGUAL,7,33,48.0,13.8487435,-16.0552006
513,224,Mil,400,1.0,DJIGUAL,7,33,48.0,13.8487435,-16.0552006
514,224,Niebe,80,1.0,DJIGUAL,7,33,48.0,13.8487435,-16.0552006
521,227,Arachide,150,2.0,Pampi,13,64,9.0,15.317304,-15.52034
528,230,Arachide,280,0.25,Kaguitte,11,50,49.0,12.401911,-16.403189
529,230,Riz,600,1.0,Kaguitte,11,50,49.0,12.401911,-16.403189
530,231,Arachide,1700,1.5,SARE PATHE DIALLO,8,62,45.0,38.6487895,-90.3107962
531,231,Mil,1500,2.5,SARE PATHE DIALLO,8,62,45.0,38.6487895,-90.3107962
532,232,Arachide,250,1.0,Camara,3,35,48.0,14.7448212,-17.5125165
539,235,Sorgho,200,2.5,Sedo sebbe,10,65,25.0,15.7742542,-13.4540669
540,237,Arachide,20,0.5,Bokh,5,45,60.0,14.7567,-16.6107
541,237,Mil,100,1.0,Bokh,5,45,60.0,14.7567,-16.6107
542,238,Sorgho,500,0.5,Gande,3,48,87.0,15.576545,-15.8363687
543,239,Arachide,2100,2.0,Bondie,3,50,12.0,14.416667,-15.583333
544,240,Arachide,1000,4.0,KASSAS,15,40,70.0,13.887958,-15.67593
545,240,Mais,0,1.0,KASSAS,15,40,70.0,13.887958,-15.67593
546,240,Mil,600,2.0,KASSAS,15,40,70.0,13.887958,-15.67593
547,241,Arachide,2000,2.0,Daga balla,12,46,49.0,13.948051,-15.607976
548,241,Mais,750,2.0,Daga balla,12,46,49.0,13.948051,-15.607976
549,241,Mil,600,2.0,Daga balla,12,46,49.0,13.948051,-15.607976
550,241,Sorgho,800,2.0,Daga balla,12,46,49.0,13.948051,-15.607976
551,242,Mais,150,0.25,BARKATOU,6,48,5.0,15.6600225,-13.2576906
552,242,Sorgho,250,0.3222,BARKATOU,6,48,5.0,15.6600225,-13.2576906
553,243,Arachide,300,1.0,Gagnick khodjil,5,37,43.69523604688676,14.270251,-15.9406128
554,243,Mil,800,2.0,Gagnick khodjil,5,37,43.69523604688676,14.270251,-15.9406128
556,245,Arachide,1200,4.5,Sine Leye kane,9,57,35.0,14.832029,-15.885219
557,245,Mil,2000,4.5,Sine Leye kane,9,57,35.0,14.832029,-15.885219
558,245,Niebe,120,1.0,Sine Leye kane,9,57,35.0,14.832029,-15.885219
559,246,Mais,150,0.5,Kafoul,15,47,28.0,14.7561322,-17.4567048
560,246,Riz,100,0.5,Kafoul,15,47,28.0,14.7561322,-17.4567048
561,247,Arachide,50,1.0,Thieumb,6,88,43.69523604688676,34.0297244,-118.4695672
562,247,Mil,100,1.0,Thieumb,6,88,43.69523604688676,34.0297244,-118.4695672
563,248,Arachide,1000,1.0,Diatmel moussa,5,42,43.69523604688676,14.416817,-15.759429
564,248,Mil,2000,1.0,Diatmel moussa,5,42,43.69523604688676,14.416817,-15.759429
565,249,Arachide,650,2.0,Ngayene thiébou,7,40,38.0,13.6846456,-15.490293
566,249,Mil,500,2.0,Ngayene thiébou,7,40,38.0,13.6846456,-15.490293
567,250,Arachide,250,2.0,Dakately,6,34,56.0,12.4664,-12.6511
568,250,Mais,100,2.0,Dakately,6,34,56.0,12.4664,-12.6511
569,251,Arachide,1200,1.0,Mobaya,6,55,8.0,40.7204295,-74.0774079
570,251,Mais,600,1.0,Mobaya,6,55,8.0,40.7204295,-74.0774079
571,252,Arachide,400,2.0,Rao gare,14,59,70.0,15.922639,-16.3964218
572,252,Niebe,240,2.0,Rao gare,14,59,70.0,15.922639,-16.3964218
573,253,Arachide,450,1.0,NDARAP,4,43,40.0,14.7902349,-17.2429976
574,253,Mil,500,1.5,NDARAP,4,43,40.0,14.7902349,-17.2429976
575,254,Arachide,500,3.0,Kaba,6,30,49.0,14.7443828,-16.6143944
576,254,Mil,400,2.0,Kaba,6,30,49.0,14.7443828,-16.6143944
577,254,Sorgho,50,1.0,Kaba,6,30,49.0,14.7443828,-16.6143944
578,255,Arachide,2500,5.0,Inna,6,45,8.0,47.85058919999999,-122.2865561
579,255,Bissap,50,0.25,Inna,6,45,8.0,47.85058919999999,-122.2865561
580,255,Mil,1500,4.0,Inna,6,45,8.0,47.85058919999999,-122.2865561
581,255,Niebe,200,0.5,Inna,6,45,8.0,47.85058919999999,-122.2865561
582,256,Arachide,350,1.0,Ndoudiour,12,48,70.0,32.7825718,-96.7661889
583,256,Mil,1200,3.0,Ndoudiour,12,48,70.0,32.7825718,-96.7661889
584,256,Niebe,200,0.5,Ndoudiour,12,48,70.0,32.7825718,-96.7661889
585,257,Riz,1500,0.239999995,Ndiayéne Pendao,12,66,56.0,16.5002095,-15.0455132
586,258,Arachide,900,1.0,Mbodienne,20,65,43.69523604688676,14.2304389,-16.8679899
587,258,Mil,1500,1.5,Mbodienne,20,65,43.69523604688676,14.2304389,-16.8679899
588,259,Arachide,500,1.0,Darou gaye,10,70,35.0,15.012194,-16.592772
589,259,Mil,500,1.0,Darou gaye,10,70,35.0,15.012194,-16.592772
590,260,Arachide,2300,2.5,Riade,9,55,7.0,24.7135517,46.6752957
591,260,Mil,1900,3.0,Riade,9,55,7.0,24.7135517,46.6752957
592,261,Arachide,150,1.0,Velingara Maure,5,45,49.0,13.1440754,-14.1059408
593,261,Mais,100,1.0,Velingara Maure,5,45,49.0,13.1440754,-14.1059408
594,261,Mil,200,1.0,Velingara Maure,5,45,49.0,13.1440754,-14.1059408
595,262,Arachide,200,0.300000012,Ndande,8,69,25.0,15.2768199,-16.5260001
596,262,Manioc,6000,1.5,Ndande,8,69,25.0,15.2768199,-16.5260001
597,262,Niebe,31,0.200000003,Ndande,8,69,25.0,15.2768199,-16.5260001
598,263,Mais,520,1.0,Sibidianto,5,53,43.0,12.699425,-15.304121
599,263,Riz,350,1.0,Sibidianto,5,53,43.0,12.699425,-15.304121
600,264,Riz,500,0.349999994,THIOUBALEL,7,48,25.0,16.2700829,-13.9854708
601,265,Arachide,500,2.0,Mboudaye,11,67,43.69523604688676,14.47376,-16.620935
602,265,Mil,1500,5.0,Mboudaye,11,67,43.69523604688676,14.47376,-16.620935
603,265,Niebe,0,2.0,Mboudaye,11,67,43.69523604688676,14.47376,-16.620935
604,265,Pasteque,1000,1.0,Mboudaye,11,67,43.69523604688676,14.47376,-16.620935
605,266,Arachide,350,0.5,Niangalan,7,36,43.69523604688676,16.2248747,-15.6881788
606,266,Mais,350,0.5,Niangalan,7,36,43.69523604688676,16.2248747,-15.6881788
610,268,Arachide,4000,4.0,Diankancounda,24,40,43.0,33.6748012,-117.8752922
611,268,Mais,900,1.75,Diankancounda,24,40,43.0,33.6748012,-117.8752922
612,269,Aubergine,12,0.1417,Ndirene,5,69,5.0,14.7912692,-17.1141145
613,269,Tomate,15,0.288500011,Ndirene,5,69,5.0,14.7912692,-17.1141145
614,270,Arachide,2500,2.0,Médina Sabakh,28,71,20.0,13.6001563,-15.5811465
615,270,Mil,500,1.5,Médina Sabakh,28,71,20.0,13.6001563,-15.5811465
616,271,Arachide,475,0.5,Lesfalo,8,54,35.0,15.6126361,-13.2300874
617,271,Fonio,400,0.5,Lesfalo,8,54,35.0,15.6126361,-13.2300874
618,271,Mais,900,1.0,Lesfalo,8,54,35.0,15.6126361,-13.2300874
619,272,Arachide,950,0.699999988,Eguilaye,9,68,56.0,12.879056,-16.2838
620,272,Riz,74,0.75,Eguilaye,9,68,56.0,12.879056,-16.2838
621,273,Arachide,600,4.0,Douba,16,42,7.0,14.8665572,-15.8994956
622,273,Gombo,50,0.005,Douba,16,42,7.0,14.8665572,-15.8994956
623,273,Mil,800,2.0,Douba,16,42,7.0,14.8665572,-15.8994956
628,275,Arachide,750,3.0,Ndiossi,11,40,9.0,15.3678939,-15.5342485
629,275,Mil,300,1.0,Ndiossi,11,40,9.0,15.3678939,-15.5342485
630,275,Niebe,600,2.0,Ndiossi,11,40,9.0,15.3678939,-15.5342485
631,276,Arachide,1000,6.307600021,Hamdallaye,10,74,43.69523604688676,14.192155,-12.228227
632,276,Mil,500,1.163400054,Hamdallaye,10,74,43.69523604688676,14.192155,-12.228227
633,276,Sorgho,300,2.386800051,Hamdallaye,10,74,43.69523604688676,14.192155,-12.228227
634,277,Arachide,2000,3.0,Mbene Diouma,9,50,46.0,14.8349101,-15.9007005
635,277,Mais,100,1.0,Mbene Diouma,9,50,46.0,14.8349101,-15.9007005
636,277,Mil,2300,2.0,Mbene Diouma,9,50,46.0,14.8349101,-15.9007005
637,278,Arachide,500,1.0,Thiathiaw kaba keur ndiawrigne,7,71,36.0,14.908855,-15.771968
638,278,Mil,700,1.0,Thiathiaw kaba keur ndiawrigne,7,71,36.0,14.908855,-15.771968
639,279,Persil,200,0.119999997,Niague,10,50,56.0,14.8092631,-17.2518631
640,280,Niebe,0,2.0,Rao Gare,11,61,35.0,15.922639,-16.3964218
641,281,Arachide,200,0.271899998,Niagnar,9,70,28.0,16.593767,-14.99098
642,281,Mil,500,0.341800004,Niagnar,9,70,28.0,16.593767,-14.99098
643,282,Arachide,120,1.0,St Double Sylla,10,40,47.0,48.8434039,2.3228976
644,282,Mais,412,1.0,St Double Sylla,10,40,47.0,48.8434039,2.3228976
645,282,Mil,734,2.0,St Double Sylla,10,40,47.0,48.8434039,2.3228976
649,284,Arachide,200,1.0,NDIOKHOBA,9,30,36.0,15.771223,-16.420372
650,284,Mil,600,1.5,NDIOKHOBA,9,30,36.0,15.771223,-16.420372
651,284,Niebe,35,0.5,NDIOKHOBA,9,30,36.0,15.771223,-16.420372
652,285,Mil,800,2.0,Samba doguelle,5,40,49.0,15.270038,-14.05063
653,286,Arachide,3500,4.0,1,24,67,43.69523604688676,14.497401,-14.452362
654,286,Mais,50,0.5,1,24,67,43.69523604688676,14.497401,-14.452362
655,286,Mil,3000,4.0,1,24,67,43.69523604688676,14.497401,-14.452362
656,286,Sorgho,300,2.0,1,24,67,43.69523604688676,14.497401,-14.452362
657,287,Mil,500,1.0,1,8,55,42.0,14.497401,-14.452362
658,288,Arachide,1600,2.0,Riade,8,34,7.0,24.7135517,46.6752957
659,288,Mais,300,1.0,Riade,8,34,7.0,24.7135517,46.6752957
660,288,Mil,2130,3.0,Riade,8,34,7.0,24.7135517,46.6752957
661,289,Niebe,450,2.0,Keur medoune mbaye,6,55,35.0,15.685801,-16.053413
662,290,Riz,400,1.0,Niaguis,7,56,49.0,12.568263,-16.172958
663,291,Arachide,2100,3.0,Keur  Ibrahima,7,40,56.0,40.6781264,-73.9852363
664,291,Mil,500,3.0,Keur  Ibrahima,7,40,56.0,40.6781264,-73.9852363
665,292,Arachide,400,1.25,Mbindo,9,50,28.0,45.5125995,-73.56059549999999
666,292,Mil,750,0.5,Mbindo,9,50,28.0,45.5125995,-73.56059549999999
667,292,Niebe,50,0.25,Mbindo,9,50,28.0,45.5125995,-73.56059549999999
668,293,Arachide,2100,2.0,Djiragone,3,65,6.0,12.945,-15.9014
669,293,Riz,800,1.5,Djiragone,3,65,6.0,12.945,-15.9014
670,294,Mil,100,2.0,Patouky,4,40,49.0,14.7498382,-17.4714214
674,296,Arachide,2500,4.0,Marina   ndiaye,11,61,60.0,15.517834,-16.5149769
675,296,Mil,1200,4.0,Marina   ndiaye,11,61,60.0,15.517834,-16.5149769
676,296,Niebe,350,2.0,Marina   ndiaye,11,61,60.0,15.517834,-16.5149769
677,297,Arachide,600,3.0,Diankancounda,15,45,42.0,33.6748012,-117.8752922
678,297,Mais,240,1.0,Diankancounda,15,45,42.0,33.6748012,-117.8752922
679,297,Mil,917,2.5,Diankancounda,15,45,42.0,33.6748012,-117.8752922
680,297,Riz,0,0.75,Diankancounda,15,45,42.0,33.6748012,-117.8752922
687,300,Arachide,400,1.0,Satte,21,75,43.69523604688676,40.7982133,-77.8599084
688,300,Mil,1500,1.0,Satte,21,75,43.69523604688676,40.7982133,-77.8599084
689,301,Arachide,500,5.0,Camberene,4,49,48.0,14.7716841,-17.4218702
690,301,Mil,1000,3.0,Camberene,4,49,48.0,14.7716841,-17.4218702
691,302,Sorgho,700,3.0,Darou  ndiawene,5,75,26.0,16.0282465,-16.4832893
692,303,Arachide,150,2.0,Tatene mbambara,10,79,43.69523604688676,14.675627,-16.888346
693,303,Manioc,0,1.0,Tatene mbambara,10,79,43.69523604688676,14.675627,-16.888346
694,303,Mil,500,1.0,Tatene mbambara,10,79,43.69523604688676,14.675627,-16.888346
695,304,Riz,2500,1.5,Tendouck,1,60,70.0,12.722221,-16.45365
696,305,Arachide,200,0.349999994,Diakhaba,5,56,43.69523604688676,14.4630791,-16.2904635
697,305,Mais,331,0.300000012,Diakhaba,5,56,43.69523604688676,14.4630791,-16.2904635
701,307,Riz,321,0.400000006,Médina boudialabou,17,50,38.0,14.6821999,-17.450951
702,308,Riz,900,0.75,Diegoune,18,75,43.69523604688676,12.8373481,-16.362568
703,309,Arachide,1500,2.0,Keur yoro khodia,15,38,63.0,13.734559,-16.022245
704,309,Mais,1000,1.5,Keur yoro khodia,15,38,63.0,13.734559,-16.022245
705,309,Mil,1600,1.5,Keur yoro khodia,15,38,63.0,13.734559,-16.022245
707,311,Arachide,650,2.0,MERINA  SALL,13,60,48.0,15.0123286,-16.7323097
708,311,Mil,400,3.0,MERINA  SALL,13,60,48.0,15.0123286,-16.7323097
713,313,Arachide,550,0.699999988,Baghagha,13,33,35.0,12.60332,-16.0566701
714,313,Pasteque,12,0.003,Baghagha,13,33,35.0,12.60332,-16.0566701
715,313,Riz,350,0.5,Baghagha,13,33,35.0,12.60332,-16.0566701
716,314,Arachide,1000,2.0,Thiankoye,30,40,12.0,13.995527,-15.719152
717,314,Mais,1500,2.0,Thiankoye,30,40,12.0,13.995527,-15.719152
718,315,Riz,668,0.585749984,Elinkine,11,47,40.0,12.5072598,-16.6630268
719,316,Riz,250,1.0,Karantaba,20,66,20.0,12.7781159,-15.4697841
723,318,Arachide,405,0.300000012,Hafia Mbemba,9,53,35.0,32.7940463,34.989571
724,318,Mais,350,0.25,Hafia Mbemba,9,53,35.0,32.7940463,34.989571
725,318,Sorgho,395,0.400000006,Hafia Mbemba,9,53,35.0,32.7940463,34.989571
726,319,Arachide,800,1.5,Bantanghedji djida,10,54,40.0,40.7379656,-73.9760519
727,319,Mais,250,0.800000012,Bantanghedji djida,10,54,40.0,40.7379656,-73.9760519
728,319,Mil,200,0.5,Bantanghedji djida,10,54,40.0,40.7379656,-73.9760519
729,320,Mil,120,0.5,Danthiady,7,50,28.0,15.5261,-13.3977
730,321,Mil,100,1.0,Faoye,13,75,43.69523604688676,14.227195,-16.577591
731,322,Niebe,100,1.0,Sagatta  gueth,5,22,90.0,15.2820089,-16.1713267
732,323,Niebe,350,9.0,Yabtil Diop,25,51,49.0,15.048035,-16.44187
733,324,Mais,550,1.0,Tuabou,3,60,50.0,14.8665572,-15.8994956
734,325,Mais,300,2.0,Patouki,5,70,16.0,14.696982,-12.821154
735,325,Mil,300,2.0,Patouki,5,70,16.0,14.696982,-12.821154
736,326,Arachide,2000,2.0,2,11,45,48.0,14.7309898,-17.4682077
737,326,Mil,1200,1.0,2,11,45,48.0,14.7309898,-17.4682077
738,327,Mais,500,1.0,Talibâdji ouolof,5,40,42.0,14.316667,-13.033333
739,327,Mil,500,1.0,Talibâdji ouolof,5,40,42.0,14.316667,-13.033333
740,328,Arachide,350,1.0,H1 Rao croisement,6,62,56.0,15.922639,-16.3964218
741,328,Niebe,100,2.0,H1 Rao croisement,6,62,56.0,15.922639,-16.3964218
742,329,Arachide,1400,2.763299942,Medina alpha,14,35,70.0,29.3499956,-98.69243120000002
743,329,Mais,200,0.857200027,Medina alpha,14,35,70.0,29.3499956,-98.69243120000002
744,329,Mil,850,2.763299942,Medina alpha,14,35,70.0,29.3499956,-98.69243120000002
745,330,Arachide,200,1.0,Nguedj Diop,6,54,43.69523604688676,14.0731738,-16.6934134
746,330,Niebe,63,1.0,Nguedj Diop,6,54,43.69523604688676,14.0731738,-16.6934134
747,331,Arachide,2600,6.0,Ndienne,7,65,35.0,38.9054458,-77.04954719999999
748,331,Mil,2500,4.0,Ndienne,7,65,35.0,38.9054458,-77.04954719999999
749,332,Arachide,180,1.0,Doubirou,28,51,15.0,13.183333,-14.233333
750,332,Mais,800,2.25,Doubirou,28,51,15.0,13.183333,-14.233333
751,332,Sorgho,625,0.75,Doubirou,28,51,15.0,13.183333,-14.233333
756,334,Arachide,100,0.5,Sare ngaye,11,52,12.0,13.937936,-14.027045
757,334,Mil,600,1.0,Sare ngaye,11,52,12.0,13.937936,-14.027045
758,334,Sorgho,250,1.0,Sare ngaye,11,52,12.0,13.937936,-14.027045
759,335,Arachide,100,0.578199983,Saradou,11,34,56.0,13.606067,-14.186516
760,335,Mais,300,0.28459999,Saradou,11,34,56.0,13.606067,-14.186516
761,335,Mil,50,0.349099994,Saradou,11,34,56.0,13.606067,-14.186516
764,337,Mil,350,1.899999976,NDIAKHATE GATEGNE,5,62,32.0,15.58681,-16.073109
765,337,Niebe,180,0.899999976,NDIAKHATE GATEGNE,5,62,32.0,15.58681,-16.073109
766,338,Arachide,1500,3.0,Keur Pathe,8,47,49.0,15.831861,-16.332998
767,338,Mil,700,2.0,Keur Pathe,8,47,49.0,15.831861,-16.332998
768,339,Niebe,200,2.0,Yabtil Diop,7,31,47.0,15.048035,-16.44187
769,340,Mais,700,0.5,Gabou,10,57,87.0,14.71642,-12.4122682
770,340,Sorgho,1000,1.0,Gabou,10,57,87.0,14.71642,-12.4122682
771,341,Sorgho,50,0.326499999,Seno Palel,9,70,5.0,16.793492,13.8100324
772,342,Arachide,200,0.277399987,Niagnar,9,60,56.0,16.593767,-14.99098
773,342,Mil,500,0.212300003,Niagnar,9,60,56.0,16.593767,-14.99098
774,343,Arachide,200,1.0,Dayane Gassel,5,38,49.0,15.416667,-13.183333
775,343,Mais,400,1.0,Dayane Gassel,5,38,49.0,15.416667,-13.183333
776,343,Mil,200,1.0,Dayane Gassel,5,38,49.0,15.416667,-13.183333
777,343,Niebe,400,1.0,Dayane Gassel,5,38,49.0,15.416667,-13.183333
778,344,Arachide,500,0.38440001,Saraba,10,52,56.0,14.6981132,-17.4605864
779,344,Mil,500,0.441000015,Saraba,10,52,56.0,14.6981132,-17.4605864
780,344,Sorgho,10,0.0241,Saraba,10,52,56.0,14.6981132,-17.4605864
781,345,Arachide,750,1.0,Ebarack,12,20,70.0,40.7794366,-73.963244
782,345,Mais,400,1.0,Ebarack,12,20,70.0,40.7794366,-73.963244
783,345,Riz,50,1.0,Ebarack,12,20,70.0,40.7794366,-73.963244
786,347,Arachide,1400,1.5,Nétéré pakane,8,66,14.0,12.912297,-13.96574
787,347,Mais,2240,1.25,Nétéré pakane,8,66,14.0,12.912297,-13.96574
788,347,Riz,170,0.5,Nétéré pakane,8,66,14.0,12.912297,-13.96574
789,347,Sorgho,645,1.0,Nétéré pakane,8,66,14.0,12.912297,-13.96574
790,348,Arachide,2760,3.0,Saré Bouka,18,49,35.0,13.1440754,-14.1059408
791,348,Mais,675,2.0,Saré Bouka,18,49,35.0,13.1440754,-14.1059408
792,348,Riz,350,1.5,Saré Bouka,18,49,35.0,13.1440754,-14.1059408
793,348,Sorgho,720,1.0,Saré Bouka,18,49,35.0,13.1440754,-14.1059408
794,349,Riz,200,0.25,Médina Boudialabou,17,68,36.0,14.6821999,-17.450951
795,350,Arachide,700,1.0,LAGNAR BOU MAG,6,60,48.0,14.666424,-16.332558
796,350,Mil,600,1.0,LAGNAR BOU MAG,6,60,48.0,14.666424,-16.332558
797,350,Niebe,90,1.0,LAGNAR BOU MAG,6,60,48.0,14.666424,-16.332558
798,351,Arachide,250,1.0,Diama thiene,8,65,43.69523604688676,15.055022,-16.68219
799,351,Mil,200,1.0,Diama thiene,8,65,43.69523604688676,15.055022,-16.68219
800,352,Arachide,985,4.0,Mbar,11,61,63.0,14.5398422,-15.7556564
801,352,Mil,1300,3.0,Mbar,11,61,63.0,14.5398422,-15.7556564
802,353,Arachide,4900,1.0,Djibabouya,18,75,21.0,12.7924409,-15.9685189
803,353,Mais,1000,1.0,Djibabouya,18,75,21.0,12.7924409,-15.9685189
804,353,Mil,250,1.0,Djibabouya,18,75,21.0,12.7924409,-15.9685189
805,354,Arachide,200,4.0,Methe,8,50,63.0,14.497401,-14.452362
806,354,Mais,35,0.5,Methe,8,50,63.0,14.497401,-14.452362
807,354,Mil,1050,3.0,Methe,8,50,63.0,14.497401,-14.452362
