production_kg,superficie,taille_menage,age,nbre_heure_travail,lat,lng,culture_label_Arachide,culture_label_Bissap,culture_label_Mais,culture_label_Manioc,culture_label_Mil,culture_label_Niebe,culture_label_Pasteque,culture_label_Riz,culture_label_Sesame,culture_label_Sorgho
50,1.0,8,55,36,14.970118,-16.897433,0,0,0,0,1,0,0,0,0,0
2600,6.740740776,6,74,14,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
1200,4.0,8,66,5,34.0953732,-118.3731763,0,0,0,0,1,0,0,0,0,0
200,1.0,10,29,48,14.3337037,-15.3306814,0,0,1,0,0,0,0,0,0,0
900,3.0,5,50,48,14.066667,-15.1,0,0,0,0,0,0,0,0,0,1
100,0.699999988,3,65,42,15.2820089,-16.1713267,0,0,0,0,0,1,0,0,0,0
600,0.5,3,83,53,14.8665572,-15.8994956,0,0,0,0,0,1,0,0,0,0
600,1.5,9,37,56,15.474907,-16.232817,1,0,0,0,0,0,0,0,0,0
4000,1.5,9,45,46,14.7802142,-17.1159605,0,0,0,0,0,0,1,0,0,0
300,1.0,4,28,12,45.54561229999999,-73.56157300000001,0,0,0,0,1,0,0,0,0,0
750,5.0,11,35,36,14.95,-16.066667,0,0,0,0,1,0,0,0,0,0
200,0.25,9,78,48,28.3771857,-81.57074,0,0,1,0,0,0,0,0,0,0
1000,4.0,10,61,49,14.497401,-14.452362,0,0,0,0,0,0,0,0,0,1
3500,4.0,20,67,25,14.8665572,-15.8994956,0,0,1,0,0,0,0,0,0,0
20,0.150000006,15,62,24,15.4184221,-16.0728356,0,0,0,0,0,1,0,0,0,0
950,4.0,13,79,48,15.0482502,-16.8178377,1,0,0,0,0,0,0,0,0,0
300,0.266900003,13,62,50,13.7725888,-13.6710059,0,0,1,0,0,0,0,0,0,0
720,1.0,15,70,35,15.495337,-16.384577,1,0,0,0,0,0,0,0,0,0
39,1.256899953,9,52,56,12.898393,-15.005666,1,0,0,0,0,0,0,0,0,0
2000,5.0,7,50,48,14.066667,-15.1,1,0,0,0,0,0,0,0,0,0
570,0.75,22,65,13,14.694184,-17.4681437,0,0,1,0,0,0,0,0,0,0
400,1.0,5,65,48,12.896587,-16.3531645,1,0,0,0,0,0,0,0,0,0
50,0.5,15,40,49,14.497401,-14.452362,0,0,0,0,0,0,0,0,1,0
1200,2.0,7,45,7,13.0396236,-15.6940454,0,0,0,0,1,0,0,0,0,0
1000,0.502200007,11,55,28,14.6709349,-17.4326909,1,0,0,0,0,0,0,0,0,0
6000,1.5,8,69,25,15.2768199,-16.5260001,0,0,0,1,0,0,0,0,0,0
200,1.25,11,76,48,13.68042,-16.50128,1,0,0,0,0,0,0,0,0,0
400,4.0,15,59,45,14.7354947,-17.3005942,0,0,0,0,1,0,0,0,0,0
2000,3.0,8,64,37,14.7561322,-17.4567048,0,0,0,0,1,0,0,0,0,0
300,0.800000012,10,59,30,14.6704706,-17.4353571,0,0,0,0,0,0,0,1,0,0
200,2.0,6,52,48,14.0731738,-16.6934134,0,0,0,0,0,1,0,0,0,0
150,0.583299994,9,80,50,13.6563464,-14.1589513,1,0,0,0,0,0,0,0,0,0
200,0.5,12,80,48,14.2,-13.3,0,0,1,0,0,0,0,0,0,0
200,1.0,1,40,48,14.7578805,-17.4388037,0,0,0,0,1,0,0,0,0,0
500,2.0,5,56,48,14.066667,-15.1,0,0,1,0,0,0,0,0,0,0
240,2.0,8,37,48,15.317054,-16.065407,0,0,0,0,0,1,0,0,0,0
40,1.0,6,50,54,14.7389806,-17.4610313,0,0,0,0,0,1,0,0,0,0
400,2.0,13,64,45,13.075033,-15.61002,0,0,0,0,0,0,0,0,1,0
800,2.0,12,46,49,13.948051,-15.607976,0,0,0,0,0,0,0,0,0,1
1950,5.0,11,68,20,47.85058919999999,-122.2865561,1,0,0,0,0,0,0,0,0,0
450,0.5,20,70,42,12.3735906,-12.3836197,0,0,0,0,0,0,0,1,0,0
3000,1.5,5,80,50,15.181099,-16.5716,1,0,0,0,0,0,0,0,0,0
500,2.0,8,48,70,14.4431751,-16.9565206,0,0,0,0,1,0,0,0,0,0
100,0.300000012,4,80,48,12.8997479,-14.9359544,0,0,0,0,0,1,0,0,0,0
60,1.0,12,70,30,4.0507229,9.6952582,1,0,0,0,0,0,0,0,0,0
2000,1.0,12,45,48,14.722741,-17.258266,0,0,0,0,0,0,1,0,0,0
50,2.0,15,73,55,13.6563464,-14.1589513,0,0,0,0,1,0,0,0,0,0
500,3.0,7,78,35,15.922639,-16.3964218,0,0,0,0,0,1,0,0,0,0
300,3.0,9,45,63,14.128458,-15.7439194,0,0,0,0,1,0,0,0,0,0
1260,1.5,9,50,49,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
3500,5.0,6,50,42,15.098306,-16.513803,0,0,0,0,1,0,0,0,0,0
250,1.0,13,67,49,14.4228422,-16.9653756,1,0,0,0,0,0,0,0,0,0
1050,4.0,23,45,50,14.6821999,-17.450951,0,0,0,0,1,0,0,0,0,0
750,2.0,18,57,48,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
500,1.5,6,61,35,15.4184221,-16.0728356,0,0,0,0,1,0,0,0,0,0
500,2.0,13,65,94,14.7441621,-17.5120556,1,0,0,0,0,0,0,0,0,0
1000,0.209999993,4,78,49,14.8415592,-12.4022404,0,0,1,0,0,0,0,0,0,0
700,0.752499998,6,41,30,12.3505299,-16.716631,0,0,0,0,0,0,0,1,0,0
100,2.0,11,50,49,14.538389,-15.716465,0,0,0,0,0,0,0,0,1,0
100,0.400000006,13,56,35,15.447002,-16.734308,0,0,0,0,0,1,0,0,0,0
1400,1.5,5,45,42,13.7725888,-13.6710059,0,0,0,0,1,0,0,0,0,0
800,3.299999952,27,81,48,14.85,-16.3667,1,0,0,0,0,0,0,0,0,0
100,2.0,23,59,63,45.5154553,-73.5623129,0,0,0,0,0,0,0,0,0,1
1900,3.0,22,60,84,14.7731363,-15.8976012,0,0,0,0,1,0,0,0,0,0
1800,10.0,14,67,48,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
1500,4.0,17,69,48,47.85058919999999,-122.2865561,1,0,0,0,0,0,0,0,0,0
400,1.0,5,38,49,14.433333,-15.816667,0,0,1,0,0,0,0,0,0,0
400,2.880000114,14,56,30,14.9349165,-16.5409596,1,0,0,0,0,0,0,0,0,0
150,0.5,10,63,56,14.7430342,-17.2450653,0,0,0,0,0,1,0,0,0,0
3200,0.980000019,9,86,97,38.8985658,-77.04428419999999,0,0,1,0,0,0,0,0,0,0
1500,2.0,12,32,48,15.6016569,-13.3176868,0,0,0,0,1,0,0,0,0,0
600,1.0,11,52,12,13.937936,-14.027045,0,0,0,0,1,0,0,0,0,0
3300,3.0,9,45,42,12.7033366,-12.2547919,0,0,1,0,0,0,0,0,0,0
180,1.0,9,43,70,40.40926169999999,49.8670924,0,0,1,0,0,0,0,0,0,0
980,0.5,4,80,30,15.576545,-15.8363687,1,0,0,0,0,0,0,0,0,0
700,2.0,10,65,43,15.020773,-15.902403,0,0,0,0,1,0,0,0,0,0
1500,2.0,6,57,70,14.128458,-15.7439194,1,0,0,0,0,0,0,0,0,0
25,0.5,10,67,72,14.7567,-16.6107,1,0,0,0,0,0,0,0,0,0
885,0.5,3,35,87,14.916667,-12.516667,0,0,1,0,0,0,0,0,0,0
500,0.5,15,34,56,14.6821999,-17.450951,0,0,1,0,0,0,0,0,0,0
300,0.460000008,13,52,48,13.995527,-15.719152,1,0,0,0,0,0,0,0,0,0
1701,0.600000024,18,62,20,15.2768199,-16.5260001,0,0,0,0,0,0,1,0,0,0
25,0.75,12,52,48,14.709495,-16.658633,1,0,0,0,0,0,0,0,0,0
400,0.5,32,78,56,12.571675,-16.104181,0,0,0,0,0,0,0,1,0,0
3500,2.0,7,71,48,14.270251,-15.9406128,0,0,0,0,1,0,0,0,0,0
900,3.0,7,55,48,14.2849198,-15.5342485,1,0,0,0,0,0,0,0,0,0
800,4.0,4,69,56,14.6373423,-17.0879032,1,0,0,0,0,0,0,0,0,0
250,1.0,13,49,77,14.7547111,-17.4736087,1,0,0,0,0,0,0,0,0,0
1000,1.0,9,40,49,14.699306,-16.959566,1,0,0,0,0,0,0,0,0,0
350,1.0,6,32,46,14.3467,-16.1555,0,0,0,0,1,0,0,0,0,0
50,0.230000004,6,55,77,14.8665572,-15.8994956,1,0,0,0,0,0,0,0,0,0
50,1.0,8,50,54,14.7860646,-16.9357918,0,0,0,0,0,1,0,0,0,0
250,1.0,4,42,56,14.908855,-15.771968,0,0,1,0,0,0,0,0,0,0
350,1.0,15,40,97,14.1864516,-16.6586052,0,0,1,0,0,0,0,0,0,0
150,0.25,7,36,42,14.2,-13.3,1,0,0,0,0,0,0,0,0,0
430,0.980000019,7,50,48,12.9481956,-14.0149039,0,0,0,0,0,0,0,0,0,1
300,2.0,7,35,60,13.765256,-15.906284,0,0,0,0,1,0,0,0,0,0
1500,2.0,13,36,40,40.8075355,-73.9625727,1,0,0,0,0,0,0,0,0,0
1000,4.0,13,45,63,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
350,0.400000006,9,51,30,12.7781159,-15.4697841,1,0,0,0,0,0,0,0,0,0
1950,2.0,11,56,28,15.1696104,-13.7289167,0,0,0,0,0,0,0,0,0,1
1000,1.0,8,37,48,15.0285048,-16.9011849,0,0,0,0,1,0,0,0,0,0
2500,5.25,5,55,42,14.275801,-12.806194,0,0,0,0,1,0,0,0,0,0
400,2.5,5,30,42,15.651014,-16.050118,0,0,0,0,0,1,0,0,0,0
50,1.0,6,52,49,35.2862701,-86.3639907,0,0,1,0,0,0,0,0,0,0
150,2.0,4,87,36,14.753727,-17.4521585,0,0,0,0,0,1,0,0,0,0
630,0.959999979,13,46,15,30.4132579,-91.1800023,1,0,0,0,0,0,0,0,0,0
100,0.5,9,65,48,14.497401,-14.452362,0,0,0,0,0,0,0,0,0,1
25,0.200000003,24,85,50,12.583333,-15.966667,0,0,0,0,1,0,0,0,0,0
2100,2.0,11,47,12,14.6821999,-17.450951,1,0,0,0,0,0,0,0,0,0
1350,2.0,3,83,53,14.8665572,-15.8994956,0,0,1,0,0,0,0,0,0,0
35,0.5,5,47,30,14.7902349,-17.2429976,0,0,0,0,0,1,0,0,0,0
400,2.0,10,74,48,14.714411,-17.153614,0,0,0,0,1,0,0,0,0,0
25000,8.0,14,63,56,14.896447,-15.954114,0,0,0,0,1,0,0,0,0,0
1700,2.5,13,47,70,15.020096,-16.282324,1,0,0,0,0,0,0,0,0,0
3,0.005,8,43,12,12.589336,-12.856031,1,0,0,0,0,0,0,0,0,0
300,1.0,16,55,49,14.6821999,-17.450951,0,0,0,0,0,0,0,0,0,1
60,1.0,7,45,48,15.012194,-16.592772,0,0,0,0,1,0,0,0,0,0
1800,2.0,15,58,42,14.664357,-17.4371223,0,0,1,0,0,0,0,0,0,0
1000,1.0,8,46,4,14.136021,-16.012509,0,0,0,0,1,0,0,0,0,0
1000,0.200000003,24,85,50,12.583333,-15.966667,1,0,0,0,0,0,0,0,0,0
200,1.0,8,65,48,14.6674174,-17.4395282,1,0,0,0,0,0,0,0,0,0
2500,4.0,11,61,60,40.7794366,-73.963244,1,0,0,0,0,0,0,0,0,0
850,1.0,15,44,50,12.9178856,-15.0082584,0,0,0,0,1,0,0,0,0,0
25,0.015,8,38,36,12.510241,-16.27865,0,0,0,0,0,0,0,1,0,0
180,1.0,28,51,15,13.183333,-14.233333,1,0,0,0,0,0,0,0,0,0
200,0.5,21,45,45,13.3315419,-13.8245243,1,0,0,0,0,0,0,0,0,0
200,1.799999952,8,68,20,45.478367,-73.5825911,0,0,0,0,1,0,0,0,0,0
800,1.0,8,25,42,48.4231485,-123.366676,0,0,1,0,0,0,0,0,0,0
560,2.0,5,60,6,12.9356273,-15.5899413,1,0,0,0,0,0,0,0,0,0
350,2.0,11,45,49,16.0084589,-16.165018,0,0,0,0,1,0,0,0,0,0
2100,3.0,9,35,56,14.6821999,-17.450951,1,0,0,0,0,0,0,0,0,0
575,0.75,7,48,42,12.7,-15.25,1,0,0,0,0,0,0,0,0,0
200,0.620000005,10,60,77,14.8229403,-12.3503648,0,0,0,0,0,0,0,0,0,1
100,1.0,7,70,28,14.7701521,-17.3606593,0,0,0,0,1,0,0,0,0,0
1700,3.0,17,55,64,14.7498382,-17.4714214,1,0,0,0,0,0,0,0,0,0
500,0.5,7,55,8,12.5892062,-16.2627264,0,0,1,0,0,0,0,0,0,0
50,0.5,5,71,50,14.697239,-15.646563,0,0,0,0,0,1,0,0,0,0
1171,0.339430004,12,64,56,12.511265,-16.602337,0,0,0,0,0,0,0,1,0,0
230,0.5,8,40,35,12.912297,-13.96574,0,0,0,0,0,0,0,0,0,1
250,0.800000012,6,68,48,12.8997479,-14.9359544,0,0,0,0,0,1,0,0,0,0
1000,1.0,6,86,38,13.1440754,-14.1059408,0,0,0,0,1,0,0,0,0,0
100,0.246000007,10,60,56,14.453152,-16.723871,0,0,1,0,0,0,0,0,0,0
2000,4.0,4,42,48,14.6821999,-17.450951,1,0,0,0,0,0,0,0,0,0
300,2.0,7,55,70,15.0285048,-16.9011849,1,0,0,0,0,0,0,0,0,0
400,1.0,7,38,42,12.8997479,-14.9359544,0,0,1,0,0,0,0,0,0,0
500,1.0,11,50,42,14.819376,-16.445772,0,0,0,0,1,0,0,0,0,0
456,0.64200002,4,86,48,14.7428345,-12.2404869,1,0,0,0,0,0,0,0,0,0
800,1.5,14,32,48,32.8998091,-97.0403352,0,0,0,1,0,0,0,0,0,0
3400,6.0,20,32,36,37.09024,-95.712891,1,0,0,0,0,0,0,0,0,0
45,0.5,8,40,32,14.664357,-17.4371223,0,0,0,0,0,1,0,0,0,0
210,0.5,20,60,70,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
455,0.513800025,13,40,56,14.6964336,-16.4768577,0,0,1,0,0,0,0,0,0,0
4500,6.0,3,65,48,16.202299,-15.69064,1,0,0,0,0,0,0,0,0,0
500,2.0,6,50,35,40.7982133,-77.8599084,0,0,0,0,1,0,0,0,0,0
300,1.0,8,49,70,14.36715,-16.441645,1,0,0,0,0,0,0,0,0,0
950,0.699999988,9,68,56,12.879056,-16.2838,1,0,0,0,0,0,0,0,0,0
200,1.0,9,40,35,13.9137639,-15.6676471,0,0,0,0,1,0,0,0,0,0
100,0.5,6,57,26,37.22838429999999,-80.42341669999999,0,0,0,0,0,0,0,0,0,1
300,0.5,18,60,63,14.4842035,-16.9412098,0,0,0,1,0,0,0,0,0,0
1500,2.0,22,65,70,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
900,0.800000012,5,55,28,13.866667,-16.633333,0,0,1,0,0,0,0,0,0,0
2300,3.896899939,11,61,48,14.675627,-16.888346,0,0,0,0,1,0,0,0,0,0
150,0.5,9,37,45,33.6748012,-117.8752922,0,0,1,0,0,0,0,0,0,0
450,1.088799953,18,49,60,15.3688083,-13.1365521,0,0,0,0,1,0,0,0,0,0
200,2.0,9,35,60,13.659743,-15.769738,0,0,1,0,0,0,0,0,0,0
500,0.699999988,11,32,77,14.222893,-16.8182009,1,0,0,0,0,0,0,0,0,0
200,2.0,29,57,48,14.8188776,-16.8650395,1,0,0,0,0,0,0,0,0,0
2000,1.0,21,45,75,46.78174629999999,-71.2747424,1,0,0,0,0,0,0,0,0,0
1500,2.0,6,41,40,16.0282465,-16.4832893,1,0,0,0,0,0,0,0,0,0
300,1.5,7,60,52,14.7497406,-17.5100452,0,0,0,0,0,0,0,0,0,1
150,0.5,4,45,49,14.8665572,-15.8994956,0,0,0,0,0,1,0,0,0,0
1500,3.0,5,46,48,13.8522276,-15.876004,1,0,0,0,0,0,0,0,0,0
300,1.0,5,37,48,14.270251,-15.9406128,1,0,0,0,0,0,0,0,0,0
500,0.25,7,35,80,14.7309898,-17.4682077,0,0,0,0,1,0,0,0,0,0
350,3.0,8,60,35,14.5845291,-16.293844,1,0,0,0,0,0,0,0,0,0
300,2.0,9,39,70,15.2820089,-16.1713267,0,0,0,0,0,1,0,0,0,0
300,1.0,9,43,49,14.993048,-17.005227,0,0,1,0,0,0,0,0,0,0
35,0.5,3,45,30,33.5772191,-101.9347655,0,0,0,0,0,1,0,0,0,0
250,0.75,6,50,75,12.92281,-16.461386,0,0,0,0,1,0,0,0,0,0
150,1.5,8,55,36,14.970118,-16.897433,1,0,0,0,0,0,0,0,0,0
500,1.089100003,9,51,42,42.3770029,-71.11666009999999,0,0,1,0,0,0,0,0,0,0
200,0.25,13,48,14,13.995527,-15.719152,1,0,0,0,0,0,0,0,0,0
250,0.476200014,12,70,48,14.675627,-16.888346,0,0,0,0,1,0,0,0,0,0
750,1.0,13,29,25,12.589336,-12.856031,0,0,1,0,0,0,0,0,0,0
700,2.0,15,78,10,38.8037704,-77.06238069999999,1,0,0,0,0,0,0,0,0,0
700,1.0,5,60,49,14.699306,-16.959566,0,0,1,0,0,0,0,0,0,0
400,0.5,6,50,75,12.92281,-16.461386,1,0,0,0,0,0,0,0,0,0
800,4.0,5,58,48,14.7415424,-17.4338965,0,0,1,0,0,0,0,0,0,0
2000,3.0,12,36,42,16.416667,-14.116667,1,0,0,0,0,0,0,0,0,0
2500,1.0,9,36,50,13.995527,-15.719152,0,0,0,0,0,0,1,0,0,0
50,1.0,8,76,48,14.5916821,-16.2520438,0,0,0,0,1,0,0,0,0,0
180,1.0,5,45,35,13.1685154,-15.0937378,0,0,0,0,0,0,0,1,0,0
75,1.0,11,57,12,14.497401,-14.452362,0,1,0,0,0,0,0,0,0,0
400,1.0,8,35,56,15.0285048,-16.9011849,0,0,0,0,1,0,0,0,0,0
800,0.75,13,77,15,36.186474,37.1554479,1,0,0,0,0,0,0,0,0,0
300,2.0,9,35,49,16.0282465,-16.4832893,0,0,0,0,1,0,0,0,0,0
100,1.945500016,5,51,42,14.8665572,-15.8994956,0,0,1,0,0,0,0,0,0,0
150,1.5,19,58,56,15.4789999,-15.8671954,0,0,0,0,1,0,0,0,0,0
500,1.0,11,45,49,14.36715,-16.441645,0,0,0,0,0,1,0,0,0,0
150,1.0,10,80,2,35.6810625,-105.9469694,0,0,0,0,0,0,0,0,0,1
260,2.0,9,42,56,15.6126361,-13.2300874,0,0,0,0,0,1,0,0,0,0
500,2.0,7,36,40,13.3147492,-14.2123581,0,0,0,0,1,0,0,0,0,0
1,0.0025,13,60,48,12.510241,-16.27865,0,0,0,0,1,0,0,0,0,0
500,2.0,11,50,49,12.896587,-16.3531645,1,0,0,0,0,0,0,0,0,0
1200,0.5,5,48,25,25.7178924,-80.2746368,0,0,0,0,0,0,0,1,0,0
1400,3.25,43,48,35,14.6019512,-17.1469751,0,0,1,0,0,0,0,0,0,0
13,0.025,9,74,6,15.5833,-13.1333,0,0,0,0,0,0,0,0,0,1
200,1.0,8,50,42,14.229619,-15.16475,0,0,1,0,0,0,0,0,0,0
700,2.0,10,47,49,14.6821999,-17.450951,0,0,1,0,0,0,0,0,0,0
200,0.5,3,25,50,14.7497406,-17.5100452,1,0,0,0,0,0,0,0,0,0
280,0.349999994,10,52,60,12.5683796,-16.1219048,0,0,0,0,0,0,0,1,0,0
980,2.0,17,49,49,13.7614,-15.9083,0,0,0,0,1,0,0,0,0,0
350,0.25,10,42,35,12.5683796,-16.1219048,0,0,0,0,0,0,0,1,0,0
100,1.0,10,52,50,14.147088,-15.283645,0,0,0,0,0,0,0,0,0,1
800,2.0,8,35,8,14.6734519,-17.4632496,0,0,0,0,1,0,0,0,0,0
1200,2.5,15,65,4,14.7283024,-17.4373409,0,0,1,0,0,0,0,0,0,0
100,2.0,10,47,56,40.7982133,-77.8599084,0,0,0,0,0,1,0,0,0,0
1840,4.0,10,65,35,14.7860646,-16.9357918,0,0,0,0,1,0,0,0,0,0
200,1.0,5,75,48,14.7384546,-17.4677088,0,0,0,0,1,0,0,0,0,0
8000,5.0,20,75,42,12.5128679,-12.381681,0,0,0,0,0,0,0,1,0,0
650,1.274299979,16,68,55,15.3688083,-13.1365521,0,0,0,0,0,0,0,0,0,1
400,1.0,11,45,35,14.4630791,-16.2904635,1,0,0,0,0,0,0,0,0,0
1000,1.0,9,40,6,41.6991133,-86.2387627,0,0,0,0,0,0,0,1,0,0
80,1.0,7,50,70,0.0265717,18.2970692,0,0,0,0,0,0,0,0,1,0
250,1.5,11,46,42,14.85,-16.3667,1,0,0,0,0,0,0,0,0,0
130,0.078900002,13,42,56,14.6964336,-16.4768577,0,0,0,0,0,0,0,1,0,0
2500,4.0,24,46,54,14.7498382,-17.4714214,1,0,0,0,0,0,0,0,0,0
1000,2.0,24,61,36,13.924327,-15.448592,0,0,1,0,0,0,0,0,0,0
500,1.0,14,47,42,15.892493,-15.901859,1,0,0,0,0,0,0,0,0,0
700,2.0,9,70,15,15.247223,-16.616926,0,0,0,0,1,0,0,0,0,0
150,0.600000024,15,40,49,15.447002,-16.734308,0,0,0,0,0,1,0,0,0,0
600,6.0,5,53,58,14.0731738,-16.6934134,1,0,0,0,0,0,0,0,0,0
305,0.25,14,52,56,14.760996,-17.393216,0,0,0,0,0,0,0,1,0,0
800,2.0,13,75,15,14.517302,-16.887051,0,0,0,0,1,0,0,0,0,0
550,2.0,5,42,49,13.233333,-13.7,0,0,0,0,1,0,0,0,0,0
2500,6.0,4,68,48,14.6821999,-17.450951,1,0,0,0,0,0,0,0,0,0
3600,0.5,6,56,42,14.2166302,-12.2132778,0,0,0,0,0,0,0,1,0,0
800,1.0,8,35,35,15.58681,-16.073109,1,0,0,0,0,0,0,0,0,0
1200,8.0,7,79,48,13.0517,-16.5621,1,0,0,0,0,0,0,0,0,0
2400,1.185099959,12,47,50,12.9311243,-14.2014466,1,0,0,0,0,0,0,0,0,0
700,1.0,17,40,48,14.8349101,-15.9007005,1,0,0,0,0,0,0,0,0,0
350,1.683099985,17,40,65,13.7725888,-13.6710059,0,0,1,0,0,0,0,0,0,0
800,2.0,7,52,48,41.0054744,-73.905759,1,0,0,0,0,0,0,0,0,0
250,1.0,7,60,47,12.442989,-16.748943,0,0,0,0,0,0,0,1,0,0
50,1.0,10,65,35,14.7860646,-16.9357918,0,0,0,0,0,1,0,0,0,0
1400,2.0,22,66,25,14.6821999,-17.450951,0,0,0,0,1,0,0,0,0,0
850,3.0,5,52,58,-8.034101,26.790893,0,0,1,0,0,0,0,0,0,0
1000,3.0,6,32,46,14.3467,-16.1555,1,0,0,0,0,0,0,0,0,0
500,2.0,11,43,48,16.202299,-15.69064,0,0,0,0,1,0,0,0,0,0
630,2.0,9,50,35,15.326223,-16.251764,1,0,0,0,0,0,0,0,0,0
5500,5.105999947,20,67,42,13.7725888,-13.6710059,0,0,1,0,0,0,0,0,0,0
500,1.0,5,60,42,15.3961099,-15.1112776,1,0,0,0,0,0,0,0,0,0
95,0.0832,10,37,35,12.5510435,-16.5919031,0,0,0,0,0,0,0,1,0,0
340,1.0,6,90,48,14.270251,-15.9406128,1,0,0,0,0,0,0,0,0,0
100,1.0,11,59,49,14.7443828,-16.6143944,0,0,0,0,0,0,0,0,1,0
300,1.25,12,64,56,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
400,15.0,4,65,49,15.270038,-14.05063,0,0,1,0,0,0,0,0,0,0
987,1.25,15,79,14,12.766667,-14.666667,0,0,0,0,0,0,0,0,0,1
700,3.0,4,68,48,14.6821999,-17.450951,0,0,0,0,1,0,0,0,0,0
50,0.092500001,9,28,42,13.7725888,-13.6710059,0,0,0,0,0,0,0,0,0,1
2000,1.0,21,45,75,46.78174629999999,-71.2747424,0,0,0,0,1,0,0,0,0,0
2800,0.400000006,8,60,10,16.2248747,-15.6881788,0,0,0,0,0,0,0,1,0,0
1500,2.0,11,60,42,41.4543199,-72.99626409999999,1,0,0,0,0,0,0,0,0,0
2000,4.0,10,55,48,14.066667,-15.1,0,0,0,0,1,0,0,0,0,0
245,1.0,12,52,35,15.51037,-13.263462,0,0,0,0,0,0,0,1,0,0
1300,3.0,11,65,56,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
3000,4.0,6,55,35,14.6821999,-17.450951,1,0,0,0,0,0,0,0,0,0
80,1.0,9,42,56,14.7343475,-17.4175733,0,0,0,0,1,0,0,0,0,0
400,2.0,6,45,48,14.561622,-15.892213,0,0,1,0,0,0,0,0,0,0
78,0.210800007,15,55,56,14.774882,-16.949684,0,0,0,0,1,0,0,0,0,0
350,1.0,5,49,48,13.8,-14.6167,0,0,1,0,0,0,0,0,0,0
1000,4.0,15,40,70,13.887958,-15.67593,1,0,0,0,0,0,0,0,0,0
250,2.0,7,41,50,40.40926169999999,49.8670924,1,0,0,0,0,0,0,0,0,0
950,4.0,5,33,54,14.5669418,-17.1262983,0,0,0,0,1,0,0,0,0,0
7750,7.0,9,65,1,13.849943,-13.742584,1,0,0,0,0,0,0,0,0,0
800,2.399999857,4,48,48,14.066667,-15.1,0,0,0,0,1,0,0,0,0,0
650,1.0,5,56,42,14.1321,-15.5533,1,0,0,0,0,0,0,0,0,0
400,2.0,21,40,36,16.5101114,-14.6500371,0,0,0,0,1,0,0,0,0,0
50,1.0,10,74,48,14.714411,-17.153614,0,0,1,0,0,0,0,0,0,0
2500,2.0,6,45,48,13.7614,-15.9083,1,0,0,0,0,0,0,0,0,0
250,1.0,11,56,63,14.105202,-15.5415755,0,0,1,0,0,0,0,0,0,0
500,0.218099996,16,51,56,14.192155,-12.228227,0,0,0,0,0,0,0,0,0,1
2000,6.0,11,68,20,47.85058919999999,-122.2865561,0,0,0,0,1,0,0,0,0,0
8000,2.5,15,78,10,38.8037704,-77.06238069999999,0,0,0,0,1,0,0,0,0,0
900,3.5,10,85,48,14.832029,-15.885219,1,0,0,0,0,0,0,0,0,0
400,1.600000024,11,42,40,15.0923732,-16.6357618,1,0,0,0,0,0,0,0,0,0
800,1.5,5,41,7,14.7437839,-17.509338,0,0,0,0,1,0,0,0,0,0
1050,0.5,7,43,28,15.5261,-13.3977,0,0,0,0,1,0,0,0,0,0
720,3.0,10,55,63,14.993048,-17.005227,0,0,1,0,0,0,0,0,0,0
200,1.0,6,50,42,14.128458,-15.7439194,0,0,0,0,1,0,0,0,0,0
700,1.293900013,9,45,70,14.444989,-17.015675,0,0,0,0,1,0,0,0,0,0
200,1.0,25,77,48,14.4439458,-16.9961101,0,0,1,0,0,0,0,0,0,0
250,1.0,9,40,42,14.229619,-15.16475,1,0,0,0,0,0,0,0,0,0
280,0.5,25,27,71,12.92281,-16.461386,0,0,0,0,1,0,0,0,0,0
3100,2.0,24,40,56,38.6487895,-90.3107962,1,0,0,0,0,0,0,0,0,0
1000,1.5,7,53,8,12.6594431,-16.2617759,1,0,0,0,0,0,0,0,0,0
2400,5.0,14,71,48,14.819,-16.0468,0,0,0,0,1,0,0,0,0,0
500,1.0,6,86,38,13.1440754,-14.1059408,0,0,1,0,0,0,0,0,0,0
1200,2.5,16,63,54,14.47593,-16.403219,1,0,0,0,0,0,0,0,0,0
300,1.0,13,45,35,15.714302,-16.410536,1,0,0,0,0,0,0,0,0,0
100,0.208333328,13,40,56,13.606067,-14.186516,0,0,1,0,0,0,0,0,0,0
60,0.5,10,72,48,14.709495,-16.658633,0,0,0,0,0,1,0,0,0,0
800,1.0,7,40,48,14.8665572,-15.8994956,0,0,0,0,1,0,0,0,0,0
460,1.0,13,63,36,14.85,-16.3667,0,0,0,0,1,0,0,0,0,0
5100,1.159999967,5,83,48,16.0326307,-16.4818167,0,0,0,0,0,0,0,1,0,0
840,4.0,8,59,40,15.326223,-16.251764,0,0,0,0,1,0,0,0,0,0
4000,1.0,5,48,75,16.451,-14.319,0,0,0,0,0,0,0,1,0,0
1700,1.0,5,71,25,14.716677,-17.4676861,1,0,0,0,0,0,0,0,0,0
300,3.0,5,68,32,42.3770029,-71.11666009999999,1,0,0,0,0,0,0,0,0,0
