id_men,culture_label,production_kg,superficie
1673,Arachide,300,0.75
1673,Mais,0,0.25
1673,Mil,184,0.5
1673,Riz,0,0.5
1674,Arachide,700,1.5
1674,Mil,700,2
1674,Niebe,350,1
1675,Arachide,660,0.5
1675,Mil,900,1
1675,Sorgho,950,1
1676,Arachide,100,4
1676,Mil,2000,3
1676,Niebe,100,1
1676,Sorgho,300,1
1677,Riz,140,0.829999983
1678,Arachide,340,1
1678,Mil,600,1
1678,Niebe,70,1
1679,Mais,250,0.25
1679,Niebe,100,0.150000006
1679,Riz,600,0.5
1680,Arachide,1000,2
1680,Mais,2500,2
1680,Mil,1200,1
1681,Arachide,600,0.75
1681,Coton,500,0.75
1681,Mais,350,0.5
1681,Sorgho,580,1
1682,Niebe,0,0.25
1683,Mais,500,2
1683,Mil,600,2
1684,Mil,377,1.5
1685,Mais,500,0.699999988
1686,Arachide,440,1
1686,Mil,980,3
1686,Niebe,400,1
1687,Arachide,350,1
1687,Mais,50,1
1687,Mil,300,1
1687,Sesame,1550,10
1688,Niebe,159,1
1689,Mil,300,1
1690,Arachide,2000,3
1690,Mais,1000,2
1690,Mil,1500,2
1690,Sorgho,300,1
1691,Arachide,650,1
1691,Mais,1000,1.5
1691,Riz,2000,1
1692,Arachide,1700,2
1692,Mil,1500,2
1693,Arachide,600,4
1693,Niebe,0,3
1694,Arachide,900,2
1694,Mais,200,1.5
1694,Mil,450,1.5
1694,Sesame,400,2
1695,Arachide,2500,4
1696,Riz,1600,2
1697,Arachide,3000,5.592599869
1697,Sorgho,800,1.444300056
1698,Riz,2700,0.75
1699,Arachide,3200,7
1699,Niebe,1800,2.135799885
1699,Pasteque,11334,4
1700,Riz,4880,0.699999988
1701,Arachide,0,1.5
1701,Niebe,100,2
1702,Arachide,300,2
1702,Mil,150,2
1702,Sorgho,50,2
1703,Arachide,2000,2
1703,Mais,1200,1
1703,Mil,1000,2
1704,Arachide,50,2
1704,Mil,100,2
1705,Pasteque,12000,3
1706,Arachide,300,1.200999975
1706,Niebe,153,1.26849997
1707,Arachide,300,1
1707,Mil,150,1
1708,Arachide,120,2
1708,Niebe,5000,15
1709,Arachide,800,3
1709,Mil,850,5.5
1709,Niebe,60,0.5
1710,Arachide,800,1.5
1710,Mil,850,2
1710,Niebe,250,0.5
1711,Mil,300,2
1711,Niebe,400,3
1712,Arachide,4500,5.5
1712,Mil,2000,1.5
1713,Arachide,1000,2
1713,Mais,600,1
1714,Mil,1500,5
1714,Niebe,1500,5
1715,Arachide,50,0.5
1715,Mil,400,1
1716,Mil,470,1
1717,Arachide,10000,8
1717,Mais,5000,2
1717,Mil,2000,3
1718,Arachide,1800,6
1718,Mais,300,1
1718,Mil,1800,3
1719,Mais,200,0.25
1719,Riz,350,0.5
1720,Mil,100,1
1720,Sesame,80,1
1721,Riz,1000,1
1722,Arachide,2400,4
1722,Mil,1700,6
1722,Niebe,240,2
1723,Mil,200,1
1724,Arachide,250,2
1724,Niebe,250,2
1725,Arachide,308,1
1725,Mil,200,1
1726,Riz,150,0.25
1727,Arachide,1000,3
1727,Mil,980,2
1727,Niebe,100,1
1728,Arachide,400,1
1728,Mais,800,1
1728,Mil,1700,3
1729,Arachide,312,1
1729,Mil,150,1
1730,Arachide,150,6
1730,Mil,300,3
1730,Niebe,250,1.5
1731,Mais,850,3
1731,Mil,900,4
1732,Arachide,1221,4
1732,Bissap,80,0.99000001
1732,Gombo,852,0.99000001
1732,Mil,4000,6
1732,Niebe,400,1
1732,Sorgho,135,0.99000001
1732,Tomate,1703,0.99000001
1733,Mais,50,0.189999998
1734,Arachide,600,1
1734,Fonio,95,1
1734,Mil,200,1
1734,Riz,840,1
1735,Arachide,200,2.5
1735,Mil,500,1.5
1736,Mil,900,3
1736,Niebe,100,0.25
1737,Arachide,400,3
1737,Mais,150,1
1737,Mil,600,4
1738,Mil,800,2
1739,Arachide,1200,1
1739,Mil,400,2
1740,Arachide,700,5
1740,Mil,2202,6
1740,Niebe,1200,4
1741,Arachide,1750,3
1741,Mil,1050,2
1741,Sorgho,800,2
1742,Arachide,2000,5
1742,Mais,1000,1
1742,Mil,2500,4
1743,Arachide,280,1
1743,Mil,120,1
1744,Arachide,350,3
1744,Mil,2500,3
1744,Niebe,75,1
1745,Arachide,1500,2
1745,Mais,450,1
1745,Mil,1200,2
1746,Arachide,600,1
1746,Mais,900,1
1746,Mil,150,1
1747,Arachide,1000,5
1747,Mil,400,5
1748,Arachide,50,0.75
1748,Mil,200,0.75
1749,Sorgho,2300,0.5
1750,Arachide,1260,3
1750,Mais,180,2
1750,Mil,800,3
1751,Arachide,400,1
1751,Mais,80,0.5
1751,Mil,1000,2.5
1751,Niebe,200,0.5
1752,Arachide,50,0.5
1752,Niebe,100,0.5
1753,Riz,900,0.5
1753,Sorgho,1300,1.5
1754,Arachide,300,3
1754,Mil,1200,2
1754,Niebe,300,2
1755,Arachide,2000,3
1755,Mil,1300,3
1756,Arachide,367,0.200000003
1756,Mais,2285,2.5
1757,Arachide,800,2
1757,Mil,600,2
1757,Niebe,100,1
1758,Arachide,250,1.799999952
1759,Arachide,800,7
1759,Mil,3000,15
1759,Niebe,125,3
1760,Arachide,1000,1
1760,Mais,250,0.833333313
1760,Mil,600,2
1760,Niebe,200,1
1760,Pasteque,30000,3
1761,Arachide,2750,2.5
1761,Mais,500,1.5
1761,Mil,250,1
1762,Arachide,945,1
1762,Mais,200,1
1762,Mil,400,1
1763,Arachide,2500,1
1763,Mais,1320,0.5
1763,Mil,2640,1
1764,Arachide,870,2.5
1764,Mais,340,1.5
1764,Mil,210,0.5
1764,Sorgho,250,0.5
1765,Arachide,350,2
1765,Mais,500,1.5
1765,Niebe,50,0.5
1765,Riz,0,1
1766,Arachide,500,4
1766,Mil,1300,3
1766,Niebe,300,2
1767,Arachide,2000,1
1768,Arachide,380,1.610000014
1768,Mil,300,1.700000048
1769,Arachide,100,0.25
1769,Mais,150,0.25
1769,Mil,300,1
1770,Arachide,900,2
1770,Mil,2500,3
1771,Arachide,200,0.25
1771,Mais,150,0.639999986
1771,Sorgho,100,0.5
1772,Arachide,1000,1.5
1772,Mil,400,1.5
1773,Arachide,500,1.996099949
1773,Mais,60,0.771700025
1774,Mais,20,0.5
1774,Mil,100,1
1775,Arachide,1400,2
1775,Mais,460,0.270000011
1775,Mil,366,0.25
1776,Arachide,4000,5
1776,Mais,4500,2.5
1776,Mil,4500,3
1777,Arachide,800,1
1777,Mais,300,1.5
1777,Mil,1000,2
1777,Sorgho,100,0.5
1778,Arachide,175,0.25
1778,Mais,14,0.25
1778,Riz,150,0.75
1779,Arachide,35,0.5
1779,Niebe,200,1
1780,Arachide,100,1
1780,Niebe,150,0.800000012
1781,Mil,600,2
1781,Riz,1050,1
1781,Sesame,100,1
1782,Arachide,600,1.032299995
1782,Mil,2200,4.491000175
1783,Arachide,920,1.200000048
1783,Mais,600,0.75
1783,Sorgho,110,1.200000048
1784,Arachide,1200,2
1784,Mais,600,2
1784,Mil,800,2
1785,Mil,600,3.5
1786,Arachide,100,0.5
1787,Arachide,400,0.829999983
1787,Mil,500,1.5
1787,Niebe,300,0.5
1788,Arachide,970,2
1788,Mais,720,1
1788,Mil,480,1.5
1789,Arachide,2600,2
1789,Mais,680,2
1789,Riz,1600,2
1789,Sesame,250,2
1790,Arachide,150,0.1875
1790,Mais,100,0.208333328
1790,Mil,85,0.168506578
1791,Mais,1250,0.196600005
1791,Sorgho,800,1.244199991
1792,Arachide,750,1
1793,Niebe,556,3.5
1794,Arachide,400,5
1794,Mil,300,3
1794,Pasteque,3000,4
1795,Riz,1200,0.25
1796,Arachide,1700,2
1796,Riz,1850,3
1797,Arachide,1000,2
1797,Mais,250,1
1797,Mil,1000,2
1797,Pasteque,10000,4
1798,Riz,80,0.1963
1798,Sorgho,13,0.025
1799,Riz,1000,5
1800,Arachide,900,3
1800,Mil,1500,3
1800,Niebe,100,1
1801,Arachide,450,1
1801,Mil,800,1.75
1802,Arachide,490,0.5
1802,Mais,620,0.75
1802,Riz,145,0.75
1802,Sorgho,540,1
1803,Mil,790,10
1803,Niebe,500,5
1804,Arachide,800,2
1804,Mais,2000,1.5
1804,Mil,0,0.5
1804,Niebe,0,0.119999997
1804,Riz,43,0.119999997
1805,Arachide,200,0.400000006
1805,Mais,20,0.200000003
1805,Mil,50,0.300000012
1805,Riz,50,0.300000012
1806,Mais,750,0.75
1806,Riz,450,0.5
1806,Sorgho,1000,1.5
1807,Arachide,1020,2
1807,Mil,750,2
1807,Niebe,80,1
1808,Arachide,850,3
1808,Mil,760,3
1808,Niebe,800,2
1809,Arachide,210,2.181799889
1809,Mil,300,0.375200003
1810,Arachide,1000,2
1810,Mil,1500,2
1811,Arachide,300,5.37319994
1811,Mil,800,1.087200046
1811,Sorgho,430,1.439399958
1812,Arachide,1250,3
1812,Mil,1200,2.5
1812,Niebe,60,1
1813,Arachide,1750,3
1813,Mil,1700,2
1813,Sesame,45,0.5
1814,Arachide,600,3
1814,Mais,150,1
1814,Mil,400,2
1814,Sesame,100,2
1815,Arachide,350,1
1815,Mil,300,1
1815,Pasteque,4667,1
1816,Arachide,400,2
1816,Mais,400,1
1816,Mil,600,2
1817,Arachide,400,2
1817,Mil,200,1
1818,Mil,700,0.699999988
1818,Niebe,75,0.300000012
1819,Arachide,2880,1
1819,Mil,1200,3
1819,Niebe,350,1
1820,Arachide,400,1
1820,Mil,300,2
1821,Arachide,2500,3
1821,Mais,250,0.5
1821,Mil,2200,2.5
1821,Riz,1000,0.5
1821,Sorgho,0,0.5
1822,Arachide,3800,5
1823,Mil,0,2
1824,Arachide,3000,2.492000103
1824,Mil,800,1.377200007
1824,Riz,250,0.192300007
1825,Riz,3534,0.320670009
1826,Arachide,2300,2
1826,Mais,2300,1.5
1827,Arachide,500,2
1827,Mais,200,1
1827,Sorgho,1000,4
1828,Arachide,0,4
1829,Arachide,500,0.800000012
1830,Arachide,500,2
1831,Arachide,800,1
1831,Mais,300,1
1831,Mil,600,2
1832,Arachide,200,4
1832,Mil,1700,4.5
1832,Niebe,50,1.5
1833,Riz,900,0.5
1834,Arachide,750,3
1834,Mil,700,3
1836,Arachide,2000,2
1836,Mais,4000,1
1836,Mil,1000,4
1837,Arachide,450,2
1838,Mil,4500,7
1839,Arachide,720,1
1839,Mil,200,1
1840,Mais,2100,3
1840,Riz,920,2
1841,Arachide,450,2
1841,Mil,700,1
1841,Pasteque,21000,1
1842,Mil,600,1
1842,Niebe,40,0.270000011
1843,Arachide,150,2.5
1843,Niebe,800,2.5
1844,Mil,1650,2
1844,Niebe,35,0.5
1845,Arachide,250,2
1845,Mil,150,2
1846,Arachide,125,1.5
1846,Mil,200,0.5
1846,Niebe,5,0.119999997
1847,Arachide,11500,2.251100063
1847,Mais,1500,1.496080041
1847,Mil,500,0.361930013
1847,Sorgho,330,1.827610016
1848,Arachide,1000,2.5
1848,Mil,450,2.5
1849,Arachide,350,1
1849,Mil,400,1
1850,Riz,294,0.200000003
1851,Arachide,1080,2
1851,Mais,200,1.200000048
1851,Sorgho,0,0.800000012
1852,Arachide,900,3
1852,Mil,2000,4
1853,Riz,300,0.5
1853,Sorgho,400,0.5
1854,Riz,2700,0.75
1855,Mais,490,1
1856,Arachide,500,2
1857,Mais,500,1
1857,Riz,350,0.5
1858,Riz,700,1
1859,Arachide,120,2
1859,Mil,2000,3
1859,Niebe,200,1
1860,Arachide,308,1
1860,Mil,257,1
1860,Niebe,40,0.280000001
1862,Arachide,300,0.25
1862,Mil,400,1
1863,Mil,1800,4
1864,Arachide,300,1
1864,Mil,250,1
1865,Arachide,500,1
1865,Mais,0,1
1865,Mil,500,1
1866,Arachide,150,0.583299994
1866,Sorgho,350,1.43659997
1867,Niebe,100,1
1868,Riz,400,0.25
1869,Arachide,1500,0.673200011
1869,Mil,500,0.897000015
1870,Arachide,2500,4
1870,Mais,400,2
1870,Mil,1000,4
1870,Niebe,200,2
1871,Arachide,500,2
1871,Mil,750,3
1872,Mais,50,1
1872,Mil,200,1
1872,Niebe,150,1
1873,Arachide,100,1
1873,Mais,25,0.5
1873,Niebe,50,0.5
1874,Riz,100,0.75
1875,Riz,8000,0.800000012
1876,Mil,1000,2
1876,Niebe,850,1
1877,Arachide,1000,4
1878,Riz,400,0.5
1879,Arachide,600,3
1879,Mil,350,1
1880,Mais,200,2
1880,Mil,600,2
1881,Arachide,400,1
1881,Mil,900,1
1881,Niebe,80,1
1882,Arachide,600,5
1882,Mais,150,3
1882,Mil,800,5
1883,Mais,1000,1
1883,Riz,2500,1
1884,Mil,300,1
1885,Arachide,50,2
1885,Mil,1105,3.5
1886,Mais,200,1
1887,Arachide,50,1.260800004
1888,Arachide,400,1.299999952
1888,Mil,450,1.753849983
1889,Mil,4000,8
1890,Arachide,2500,4
1890,Mil,300,4
1891,Arachide,575,1.5
1891,Mais,550,1
1891,Mil,500,1
1892,Arachide,1500,3
1892,Mil,500,1
1893,Arachide,800,6.5
1893,Mil,2200,11
1893,Niebe,3500,12
1894,Arachide,600,2
1894,Mil,800,1
1894,Niebe,50,0.5
1895,Arachide,300,0.25
1895,Mais,400,0.5
1896,Arachide,5000,9
1896,Mais,800,1
1896,Mil,3000,5
1896,Sesame,200,1
1897,Arachide,4000,2
1897,Mais,2000,2
1897,Mil,4000,3
1897,Niebe,500,1
1898,Arachide,100,1.100000024
1898,Mil,600,0.899999976
1899,Arachide,3000,4
1899,Mil,1200,4
1900,Arachide,600,2
1900,Mais,150,1
1900,Mil,300,1
1901,Riz,600,0.607599974
1902,Arachide,1820,2
1902,Mais,1450,1.5
1902,Riz,1680,1
1902,Sorgho,675,1
1903,Arachide,3000,2.5
1903,Mais,2500,2.5
1903,Riz,850,1
1904,Arachide,650,1.25
1905,Mais,800,1
1906,Arachide,100,0.5
1906,Niebe,600,2
1907,Arachide,150,2.799999952
1907,Mil,250,3.5
1907,Niebe,20,0.07
1908,Arachide,200,1
1908,Mil,300,1
1909,Arachide,120,0.25
1909,Mais,250,1
1909,Mil,400,1.200000048
1910,Arachide,1100,1
1910,Mais,2600,1.5
1911,Arachide,300,0.699999988
1911,Niebe,60,0.300000012
1911,Riz,400,0.5
1912,Arachide,3500,3
1912,Mil,450,1.5
1912,Riz,800,2
1913,Arachide,50,0.400000006
1913,Mil,600,0.699999988
1913,Niebe,50,0.600000024
1914,Arachide,2200,9
1914,Mil,1800,7
1915,Arachide,400,0.600000024
1915,Mil,300,0.600000024
1915,Riz,200,0.400000006
1916,Arachide,1100,1.57980001
1917,Mil,1600,3
1918,Arachide,500,5.810299873
1918,Mais,200,1.945500016
1918,Sorgho,400,1.924200058
1919,Mais,2250,15
1919,Mil,4500,15
1920,Arachide,1885,2
1920,Mil,2100,10
1920,Niebe,150,1
1921,Arachide,400,2
1921,Mais,300,2
1921,Mil,500,2
1921,Sorgho,50,1
1922,Arachide,2200,2
1922,Mais,50,1
1922,Mil,1000,1
1923,Arachide,400,3
1923,Mil,150,2
1924,Arachide,250,1
1924,Mais,200,1
1924,Mil,200,1
1924,Sorgho,150,1
1925,Mais,600,1
1925,Riz,2000,1
1926,Mais,250,1
1926,Riz,500,1
1927,Arachide,150,0.5
1927,Mais,50,0.5
1927,Riz,400,1
1927,Sorgho,580,1
1928,Riz,4500,0.899999976
1929,Arachide,500,2
1929,Mil,1000,3
1930,Riz,100,0.25
1931,Mais,150,0.25
1931,Sorgho,250,1
1932,Arachide,1500,3
1932,Gombo,150,1
1932,Mais,200,1
1932,Mil,700,3
1933,Mais,50,0.0722
1934,Riz,3000,0.5
1935,Arachide,3500,5
1935,Mais,2000,5
1935,Mil,3000,5
1936,Arachide,850,1
1936,Mais,2500,1.5
1937,Riz,3500,1
1938,Arachide,120,1
1938,Bissap,550,0.5
1938,Niebe,400,2.5
1939,Arachide,800,5.5
1939,Niebe,700,2.5
1940,Mil,1500,1.5
1940,Niebe,150,0.5
1940,Riz,300,0.5
1941,Mais,950,1.5
1941,Sorgho,225,0.25
1942,Arachide,50,1.5
1942,Mil,200,1.5
1943,Mais,100,4
1943,Mil,300,2
1944,Arachide,270,1
1944,Mais,100,0.01
1944,Mil,150,1
1945,Arachide,50,1
1945,Mil,300,2
1946,Arachide,300,1.399999976
1946,Pasteque,0,0.200000003
1947,Mil,100,0.400000006
1948,Arachide,1200,1.75
1948,Mais,450,1
1948,Mil,550,1.5
1949,Arachide,1600,4
1949,Mil,300,2
1950,Arachide,370,0.247799993
1950,Mais,460,0.351300001
1950,Mil,380,0.262199998
1950,Sorgho,450,0.401300013
1951,Mais,450,3
1951,Mil,100,4
1951,Sorgho,100,2
1952,Arachide,400,0.5
1952,Mais,500,0.75
1952,Riz,300,0.25
1953,Arachide,400,0.800000012
1953,Fonio,350,0.4375
1953,Mais,1000,1
1953,Mil,300,1.200000048
1953,Riz,2500,2
1954,Arachide,600,2
1954,Mais,400,1
1954,Mil,350,1
1954,Sorgho,0,1
1955,Arachide,750,3
1955,Aubergine,25,1
1955,Mil,1500,5
1955,Niebe,75,1
1955,Sesame,120,1
1956,Arachide,800,2
1956,Mais,400,1
1956,Mil,1400,4
1957,Mais,200,2
1957,Mil,150,2
1957,Riz,450,4
1958,Arachide,200,2.75
1958,Mais,1200,2
1958,Mil,917,2.5
1959,Arachide,0,0.600000024
1959,Niebe,150,1
1960,Arachide,1300,1
1960,Fonio,700,0.5
1960,Riz,1100,1
1961,Arachide,2000,1
1961,Fonio,250,1
1962,Arachide,600,1.5
1962,Mais,100,0.5
1962,Mil,900,2
1962,Niebe,50,0.5
1962,Sorgho,400,1
1963,Arachide,400,1
1963,Mais,150,1
1963,Mil,750,3
1963,Sesame,300,2
1964,Arachide,440,2
1964,Mil,700,2
1965,Arachide,500,4
1966,Riz,3000,1
1967,Mais,200,1
1968,Arachide,1000,1
1968,Mais,150,1
1968,Mil,1200,2
1969,Arachide,300,0.25
1969,Riz,280,0.349999994
1970,Riz,1250,1.600000024
1971,Arachide,850,3.381700039
1971,Diakhatou,50,0.327529997
1971,Mil,1200,5.36300993
1972,Coton,150,0.30250001
1972,Mais,400,0.506500006
1972,Mil,350,0.774999976
1972,Niebe,40,0.124300003
1972,Sorgho,50,0.419400007
1973,Sorgho,70,0.300000012
1974,Mil,3000,4
1974,Riz,1290,2
1974,Sorgho,2400,1
1975,Arachide,3000,8
1975,Mais,100,1
1975,Mil,3000,7
1977,Mais,50,1
1977,Mil,1000,1
1978,Arachide,1000,1
1978,Mais,700,1
1978,Mil,1000,1
1978,Sorgho,800,1
1979,Arachide,700,1.5
1979,Mil,210,1
1980,Bissap,250,0.5
1980,Niebe,700,3
1981,Arachide,3342,3.700000048
1981,Sorgho,780,0.75
1982,Arachide,6000,16
1982,Mais,50,1
1982,Mil,2000,12
1982,Niebe,300,1
1983,Arachide,500,10
1983,Mil,1800,7
1984,Arachide,1000,2
1984,Mais,300,1
1984,Mil,700,2
1985,Arachide,1000,2.5
1985,Mil,960,3.5
1986,Arachide,350,2
1986,Mil,700,4
1986,Niebe,80,1
1987,Arachide,1200,2
1988,Arachide,308,1
1988,Mil,257,1
1988,Niebe,40,0.280000001
1989,Arachide,1000,1.5
1989,Mil,800,2.5
1990,Arachide,1000,4
1990,Mil,1100,2
1990,Sorgho,100,0.75
1990,Sesame,50,0.5
1991,Arachide,750,0.75
1991,Riz,800,1
1992,Arachide,400,1.256399989
1992,Manioc,165,0.699500024
1992,Mil,950,1.436800003
1992,Niebe,16,0.0123
1993,Arachide,900,3.5
1993,Mil,1000,4
1993,Niebe,100,0.5
1994,Arachide,800,1
1994,Mais,600,1
1994,Mil,900,1
1995,Arachide,760,1.25
1995,Mais,425,0.75
1995,Mil,800,2
1996,Arachide,500,2
1996,Mais,200,2
1996,Mil,300,2
1997,Arachide,1800,2
1998,Mil,600,1
1999,Arachide,550,1
1999,Mil,455,1
1999,Niebe,400,1
2000,Arachide,1800,3
2000,Mil,2000,2
2001,Arachide,1500,4
2001,Mais,200,1
2001,Mil,1001,3
2002,Arachide,280,1
2002,Mais,39,0.5
2003,Arachide,1300,4
2003,Mais,4000,2
2003,Mil,700,1
2004,Niebe,100,0.5
2005,Arachide,1000,2
2005,Mil,700,1.399999976
2006,Arachide,200,1
2006,Mil,1000,2
2007,Arachide,1350,1.5
2007,Sorgho,950,1
2008,Arachide,400,1.5
2008,Mil,400,2.5
2009,Riz,1500,0.25
2010,Mais,800,1
2011,Arachide,650,0.382059991
2011,Mil,350,0.150490001
2012,Arachide,5000,7
2012,Mil,3000,6
2013,Mil,150,0.449999988
2014,Arachide,3150,6
2014,Mil,2050,4
2015,Arachide,500,1
2015,Mil,200,1
2016,Arachide,2000,3.75
2016,Mais,1500,3
2017,Arachide,1000,5.810299873
2017,Mais,100,1.945500016
2017,Mil,150,0.712800026
2018,Arachide,1500,4
2018,Mil,100,4
2019,Arachide,200,1
2019,Mil,300,2
2020,Arachide,350,0.731000006
2020,Sorgho,400,0.988600016
2021,Arachide,1000,4
2021,Mil,1000,3
2022,Arachide,1300,1
2022,Mais,300,1
2022,Mil,400,2
2023,Arachide,900,3
2023,Bissap,90,1
2023,Mil,500,3
2023,Sorgho,200,1
2024,Mais,50,1
2024,Mil,700,2
2025,Arachide,600,1.25
2025,Coton,3200,5
2025,Mais,400,1.5
2025,Riz,0,0.5
2025,Sorgho,466,2
2026,Arachide,1350,3
2026,Mil,800,2
2027,Arachide,1200,1
2027,Riz,650,0.5
2028,Arachide,2450,3
2028,Mais,1000,1
2028,Mil,1850,2
2029,Arachide,400,1
2029,Mil,350,2
2030,Arachide,800,7
2030,Niebe,0,5
2031,Arachide,2000,2
2031,Mais,900,2
2031,Mil,1000,2
2032,Arachide,150,2
2033,Arachide,400,1
2033,Mil,900,1
2034,Niebe,200,0.5
2034,Riz,750,0.5
2035,Arachide,0,2
2035,Mil,0,0.5
2036,Arachide,13000,10.34319973
2036,Mais,5500,5.105999947
2036,Sorgho,800,1.407500029
2037,Arachide,1000,6
2037,Mil,2000,10
2037,Niebe,700,4
2038,Arachide,1000,1
2038,Gombo,2500,1
2038,Riz,800,1
2039,Arachide,900,2
2039,Mil,650,2
2040,Mais,150,0.278400004
2041,Arachide,150,0.5
2041,Mil,200,1
2042,Arachide,3400,8
2042,Mil,2300,6
2042,Niebe,300,3
2043,Arachide,100,1
2043,Mil,944,1.799999952
2044,Aubergine,7000,0.5
2045,Arachide,500,5
2045,Mil,500,3
2046,Arachide,110,2
2046,Mais,400,2
2046,Mil,300,2
2047,Arachide,4000,3
2047,Mil,1900,3
2048,Mil,300,1
2049,Arachide,470,1.75
2049,Mais,240,0.75
2049,Mil,540,1
2049,Piment,800,0.5
2049,Riz,175,0.25
2049,Sorgho,350,0.75
2050,Arachide,3000,10
2050,Mil,2500,12
2051,Mais,100,0.5
2052,Arachide,500,3
2053,Arachide,2000,2
2054,Arachide,800,4
2054,Mais,400,2
2054,Mil,1500,4
2054,Sorgho,50,2
2055,Riz,3000,1.5
2056,Arachide,1500,1
2056,Riz,700,1
2057,Arachide,300,0.5
2057,Mais,20,0.25
2057,Mil,450,1.5
2057,Sorgho,300,1
2058,Arachide,1200,5
2058,Mil,1500,3
2058,Niebe,900,2
2059,Arachide,1200,5
2059,Niebe,500,5
2060,Arachide,600,3
2060,Mais,300,2
2060,Mil,300,2
2060,Sorgho,100,2
2061,Arachide,600,0.5
2061,Mil,150,0.400000006
2061,Riz,200,0.300000012
2062,Sorgho,900,1
2063,Arachide,1500,1
2063,Sorgho,321,0.800000012
2064,Arachide,575,1
2064,Mais,180,0.25
2064,Mil,130,0.25
2064,Sorgho,105,0.25
2065,Arachide,300,1
2066,Mais,750,1.5
2067,Arachide,500,1
2067,Mil,700,1
2068,Mais,150,0.5
2068,Mil,50,1
2068,Riz,50,1
2068,Sorgho,160,0.5
2069,Arachide,360,0.75
2069,Mais,170,0.5
2069,Sorgho,295,0.75
2070,Riz,1150,1
2071,Arachide,500,4
2071,Niebe,100,3
2072,Arachide,450,1
2072,Mil,1500,3
2072,Pasteque,2600,3
2073,Arachide,1100,3.5
2073,Mais,700,2.5
2073,Sorgho,950,3
2074,Arachide,8000,6
2074,Mais,10000,10
2074,Mil,1600,1
2075,Arachide,900,2
2075,Mil,800,2
2075,Niebe,50,1
2075,Sorgho,600,1
2076,Arachide,750,0.75
2076,Riz,300,0.25
2077,Arachide,2000,6
2077,Mais,2000,5
2077,Mil,1000,5
2078,Arachide,4000,7
2078,Mil,25000,8
2079,Arachide,1200,2.5
2079,Mil,6000,3.5
2080,Arachide,300,0.300000012
2080,Mais,250,0.400000006
2081,Arachide,1200,2
2081,Mil,600,2
2082,Arachide,800,3
2082,Mais,1000,2
2082,Mil,600,3
2082,Pasteque,10230,1
2083,Arachide,534,2
2083,Mil,2200,2
2084,Arachide,120,2
2084,Mil,500,2
2085,Arachide,300,4
2085,Mais,1200,1
2085,Mil,400,3
2086,Pomme de terre,360,0.300000012
2087,Arachide,1000,1
2087,Mais,300,1
2087,Riz,709,2
2087,Sorgho,200,0.5
2088,Mil,420,2
2088,Sorgho,100,1.5
2088,Sesame,150,1
2089,Mil,400,1
2089,Niebe,25,0.5
2090,Arachide,900,1
2090,Mil,800,1
2090,Niebe,95,1
2090,Sorgho,500,1
2091,Arachide,500,9
2091,Mil,5000,5
2091,Niebe,150,1
2092,Arachide,500,1
2092,Mil,50,1
2093,Bissap,25,0.100000001
2094,Arachide,1000,1
2094,Mil,160,1
2095,Mil,1,0.002
2095,Riz,2,0.0025
2096,Mais,1100,1
2097,Arachide,250,0.899999976
2097,Niebe,300,2
2098,Niebe,220,2
2099,Arachide,250,0.5
2100,Arachide,950,1.647099972
2100,Mais,900,1.288499951
2100,Mil,800,0.529699981
2101,Sorgho,2400,1
2102,Arachide,300,1
2102,Mil,150,1.5
2103,Arachide,350,0.5
2103,Mais,450,0.5
2103,Riz,1000,1
2104,Mil,100,0.400000006
2105,Riz,800,0.700100005
2106,Arachide,1440,3
2106,Niebe,850,4
2106,Pasteque,1800,2
2107,Arachide,50,1
2107,Mil,600,1
2107,Niebe,200,1
2108,Arachide,70,1
2108,Mil,400,0.5
2108,Niebe,100,0.5
2109,Arachide,2000,4
2109,Mil,500,3
2109,Sorgho,400,3
2110,Mais,50,0.152899995
2111,Arachide,400,1
2111,Mil,600,1
2111,Niebe,60,1
2112,Sorgho,50,0.200000003
2113,Arachide,800,2
2113,Mil,400,2.5
2113,Pasteque,4000,1.5
2113,Sorgho,200,2
2114,Riz,435,0.381229997
2115,Mil,280,0.5
2116,Sorgho,150,0.25
2117,Arachide,3000,2
2117,Mais,800,1
2117,Mil,400,2
2118,Mais,1000,3
2118,Riz,1600,3
2119,Arachide,420,0.5
2119,Mais,800,1
2120,Niebe,0,1
2121,Arachide,1300,2
2121,Mil,1500,2
2122,Mais,400,0.5
2123,Arachide,700,1.25
2123,Mil,400,0.75
2124,Mais,50,2
2124,Mil,450,2
2125,Arachide,500,0.5
2125,Mais,350,0.5
2127,Arachide,300,1
2127,Mil,600,1
2128,Arachide,150,0.25
2128,Mais,200,1
2129,Arachide,480,1.5
2129,Mil,500,1.5
2130,Arachide,500,1
2130,Mil,250,2
2131,Arachide,530,0.75
2131,Mais,460,0.75
2131,Manioc,3800,0.75
2131,Sorgho,276,0.25
2132,Mais,700,2
2132,Mil,1600,3
2132,Niebe,450,2
2133,Arachide,950,3
2133,Mais,350,1
2133,Mil,850,2
2134,Arachide,350,0.518299997
2134,Mais,800,1.908800006
2135,Arachide,240,0.25
2135,Fonio,200,0.25
2135,Riz,240,0.25
2136,Arachide,670,2
2136,Fonio,340,2
2136,Mil,1920,3
2136,Riz,650,2
2137,Arachide,150,0.5
2137,Mil,400,1
2137,Sorgho,200,1
2137,Sesame,50,0.5
2138,Arachide,200,2
